mouse_lhb_region,mouse_gene,avg_log_expr,pct_expr,logFC_vs_other_lhb_regions
Lateral,Fam135a,0.36976165,0.19607843,0.13318945
Lateral,L3mbtl4,0.20825909,0.106862746,0.13318448
Lateral,Vezt,0.4155584,0.22843137,0.13297501
Lateral,Aak1,0.66805154,0.33137378,0.13282466
Lateral,Atad2b,0.3828478,0.20588236,0.1325312
Lateral,Nxn,0.19163898,0.105882354,0.13251464
Lateral,Cop1,0.3953305,0.20392157,0.1322611
Lateral,Supt3,0.3512381,0.19019608,0.13219643
Lateral,Mtmr3,0.38636073,0.20392157,0.13198078
Lateral,Luc7l3,0.75793076,0.37059006,0.13194686
Lateral,Pcbp3,0.32322118,0.1764706,0.13158669
Lateral,Gm26691,0.35106492,0.17058824,0.13151324
Lateral,Atrx,0.6923267,0.34313866,0.1313625
Lateral,Elavl2,0.55528605,0.26666692,0.13127789
Lateral,Desi2,0.32593018,0.17254902,0.13121645
Lateral,Pde3b,0.2882903,0.15980393,0.13050939
Lateral,Zfp280d,0.5159083,0.2656865,0.13017094
Lateral,Cnot4,0.44386017,0.23529412,0.12987065
Lateral,Ablim3,0.34840158,0.19019608,0.1298541
Lateral,Tmem178b,0.9495986,0.4303949,0.12977165
Lateral,Tcaf1,0.60363835,0.3049028,0.1294313
Lateral,Gm30382,0.21613556,0.11862745,0.12937957
Lateral,Rabep1,0.49456185,0.25490203,0.12904823
Lateral,Npepps,0.4896519,0.25980407,0.12888509
Lateral,Brwd1,0.43459973,0.23039216,0.12883389
Lateral,Ascc3,0.42401442,0.21862745,0.12880519
Lateral,Cadps2,0.6102285,0.28039262,0.12879437
Lateral,Cpeb4,0.53575957,0.27451017,0.12872839
Lateral,Pias2,0.3902884,0.20588236,0.12872696
Lateral,Snap91,0.6888589,0.34215826,0.12862998
Lateral,Zfr,0.62817925,0.31176564,0.1285832
Lateral,Pced1b,0.28324082,0.15980393,0.1283748
Lateral,Csnk1g1,0.39100355,0.20882353,0.12836799
Lateral,Homer2,0.30430675,0.15980393,0.12828918
Lateral,Sh3bgrl2,0.28173617,0.15392157,0.12798151
Lateral,Asxl1,0.32644647,0.18039216,0.12791865
Lateral,Zfyve9,0.4169402,0.22843137,0.12789953
Lateral,Map2k5,0.3253643,0.17843138,0.12711751
Lateral,Smarcd3,0.2784398,0.15686275,0.12704948
Lateral,Mbtd1,0.42583114,0.2245098,0.12678075
Lateral,Dis3l2,0.39622682,0.21176471,0.12666532
Lateral,Klhdc10,0.45637614,0.24019608,0.1266382
Lateral,Xrcc4,0.2805205,0.14901961,0.12661847
Lateral,Nr4a2,0.40136772,0.21078432,0.1264129
Lateral,Gm45323,0.36965138,0.1754902,0.12613079
Lateral,Vti1a,0.5203519,0.2647061,0.12605408
Lateral,Smc5,0.3539079,0.19019608,0.12601458
Lateral,Vat1l,0.40499082,0.20980392,0.12546211
Lateral,Kif16b,0.26501432,0.14705883,0.12545115
Lateral,Trip12,0.53104794,0.27352977,0.12516963
Lateral,Ppp2r5e,0.41548866,0.22254902,0.12511894
Lateral,Gm27151,0.1754616,0.10098039,0.12506923
Lateral,Mast2,0.42364553,0.21764706,0.12506521
Lateral,Rsrp1,0.8323321,0.3892178,0.12502009
Lateral,Irf2,0.32323778,0.17745098,0.12485908
Lateral,Zfp207,0.42400408,0.23039216,0.12445423
Lateral,Rbm25,0.70755124,0.35196233,0.124299884
Lateral,Ubr5,0.58332497,0.29803994,0.12420082
Lateral,9930021J03Rik,0.42959154,0.22745098,0.12414959
Lateral,Hip1,0.23297735,0.13725491,0.12367325
Lateral,Ncam1,1.22893,0.5186309,0.123384714
Lateral,Maml3,0.35173604,0.17941177,0.12332557
Lateral,Ppargc1a,0.29770145,0.15686275,0.12309073
Lateral,Pak7,0.44078767,0.23039216,0.12308964
Lateral,4932438A13Rik,0.58932185,0.29411831,0.1230292
Lateral,St6gal2,0.23885922,0.13137256,0.12300349
Lateral,Gm35188,0.23548461,0.12352941,0.122703694
Lateral,Dzip3,0.5543698,0.28137302,0.12266311
Lateral,Acadsb,0.33825508,0.18627451,0.122623324
Lateral,Specc1,0.4438393,0.22941177,0.121839255
Lateral,Rai1,0.32393554,0.18137255,0.121422455
Lateral,Exoc6b,0.6286634,0.307844,0.12131703
Lateral,Nol4,0.67274845,0.32255012,0.121315
Lateral,Mark3,0.4539427,0.24509804,0.12128413
Lateral,Cwc27,0.3242162,0.17156863,0.12119657
Lateral,Cep350,0.38224655,0.20392157,0.12113926
Lateral,Ppp2r3a,0.3443315,0.18431373,0.120719045
Lateral,Myo5a,0.6227796,0.30980483,0.12044644
Lateral,Ktn1,0.52459145,0.26764733,0.120293826
Lateral,Chd2,0.46956852,0.24509804,0.12024534
Lateral,Ttll7,0.4945582,0.25686285,0.12020767
Lateral,Phactr1,0.6771045,0.31372645,0.120200515
Lateral,Ambra1,0.4461716,0.23627451,0.12013188
Lateral,Elp4,0.3522711,0.1872549,0.12009366
Lateral,Zc3h12b,0.31632715,0.17058824,0.11998348
Lateral,Ube3c,0.40963304,0.21078432,0.11986372
Lateral,Ahcyl1,0.42225972,0.22843137,0.11968315
Lateral,Eif4g3,0.62762976,0.3186285,0.11922848
Lateral,Gm15155,0.23544532,0.11960784,0.1191821
Lateral,Mthfs,0.23174892,0.13529412,0.118700795
Lateral,Nedd4,0.7017284,0.34117785,0.118561685
Lateral,Wdr7,0.43856576,0.22843137,0.118486285
Lateral,Tsc22d2,0.32894632,0.17058824,0.11842343
Lateral,Ppp1r9a,0.5900708,0.2931379,0.11814922
Lateral,Pi4ka,0.5468979,0.28333384,0.118094444
Lateral,Cnot2,0.40373766,0.2127451,0.11787489
Lateral,Lin28b,0.3614274,0.18921569,0.117845714
Lateral,Copg2,0.3809772,0.20784314,0.11779025
Lateral,5031425E22Rik,0.36966687,0.19509804,0.11753997
Lateral,Dcaf5,0.2961919,0.15490197,0.11746356
Lateral,Grb14,0.36982393,0.19019608,0.11741498
Lateral,Efr3b,0.41042632,0.21764706,0.11741066
Lateral,Las1l,0.28473768,0.15980393,0.117388636
Lateral,Celf5,0.4209601,0.22941177,0.11719486
Lateral,Fxr1,0.39370096,0.21176471,0.11673179
Lateral,Klhl7,0.38444725,0.21372549,0.11656487
Lateral,Spats2l,0.25000313,0.124509804,0.116468534
Lateral,2310035C23Rik,0.4022139,0.21568628,0.116190016
Lateral,Lrch2,0.29173806,0.15686275,0.11570227
Lateral,Cwf19l2,0.28618294,0.15882353,0.115553126
Lateral,Tnrc18,0.3050929,0.17254902,0.11538911
Lateral,Pde4dip,0.58679056,0.3058832,0.11510229
Lateral,Gpr149,0.16708204,0.0882353,0.115040876
Lateral,Zfp407,0.32791892,0.16960785,0.11501582
Lateral,Sgsm2,0.32729906,0.1764706,0.11500521
Lateral,Zic4,0.34124064,0.17941177,0.11483841
Lateral,Cnih3,0.22691149,0.12745099,0.11470022
Lateral,Dyrk1a,0.36398673,0.2,0.114382684
Lateral,Gpi1,0.50621736,0.25980407,0.11436126
Lateral,Mia2,0.30898133,0.17450981,0.11334558
Lateral,Abi2,0.43889728,0.23431373,0.11332211
Lateral,Crebbp,0.49582735,0.26176488,0.11317611
Lateral,Clvs2,0.31264722,0.1764706,0.11305338
Lateral,Mkln1,0.439721,0.22745098,0.11285001
Lateral,Cenpc1,0.2737348,0.14705883,0.112659514
Lateral,Gprasp1,0.80084753,0.3901982,0.11256963
Lateral,Pcca,0.53617114,0.27156895,0.112306744
Lateral,Stx8,0.2694591,0.15196079,0.11186561
Lateral,Ric8b,0.26098484,0.14411765,0.111826375
Lateral,Pard3,0.46089482,0.23921569,0.11180079
Lateral,Ap3b2,0.3148771,0.1764706,0.11170904
Lateral,Jam3,0.26790255,0.14607844,0.111682534
Lateral,9130011E15Rik,0.24927478,0.14215687,0.111611456
Lateral,Cpeb2,0.36974034,0.2009804,0.11157197
Lateral,Tfdp2,0.29279995,0.15882353,0.111402616
Lateral,Phf14,0.5838552,0.28921628,0.11126149
Lateral,Usp28,0.20861694,0.11372549,0.1112365
Lateral,Rnpc3,0.2808727,0.16078432,0.11106633
Lateral,Snph,0.3439398,0.19019608,0.110883296
Lateral,Rbm39,0.83086133,0.39902186,0.110749304
Lateral,Map7d2,0.5137884,0.25784326,0.110505074
Lateral,Kidins220,0.8055603,0.38431576,0.11048728
Lateral,Mbd6,0.23442753,0.1264706,0.110390306
Lateral,Mapt,0.74413806,0.360786,0.109957635
Lateral,Dnah7b,0.2292006,0.12941177,0.109828666
Lateral,Dapk1,0.41954243,0.21862745,0.10978493
Lateral,Gsk3b,0.6337611,0.31764808,0.10972977
Lateral,Cacng4,0.27865204,0.14901961,0.109333605
Lateral,Cpe,1.620547,0.6519622,0.10931671
Lateral,2010111I01Rik,0.3733243,0.19313726,0.109291315
Lateral,Mpp6,0.46034113,0.2382353,0.10929051
Lateral,Nipal2,0.3360291,0.18137255,0.10920806
Lateral,Snx2,0.24103749,0.13333334,0.109192565
Lateral,Bbx,0.3117611,0.16666667,0.10905954
Lateral,Gucy1a2,0.50809664,0.25588244,0.10901111
Lateral,CT025619.1,0.2866449,0.15882353,0.108900145
Lateral,Ube2k,0.46503368,0.24411765,0.10871637
Lateral,Maoa,0.2467244,0.1382353,0.10862516
Lateral,Tsc1,0.28484827,0.16666667,0.108505815
Lateral,Hnrnpr,0.42618665,0.22352941,0.10850224
Lateral,Ddx5,1.0316341,0.46765035,0.1084978
Lateral,Zic1,0.70436287,0.3500015,0.108483195
Lateral,Vps13d,0.3324279,0.18431373,0.10825768
Lateral,Zmynd11,0.5446867,0.28333384,0.10818866
Lateral,Nhs,0.29703012,0.14803922,0.108004585
Lateral,Taf15,0.36182433,0.19901961,0.10798779
Lateral,Rasa1,0.35004786,0.1872549,0.10796271
Lateral,Fer,0.32462388,0.17058824,0.10791354
Lateral,Vwa8,0.38467997,0.20294118,0.10781214
Lateral,Shank1,0.52262133,0.26862773,0.10779551
Lateral,Dennd6a,0.28221518,0.15686275,0.107715055
Lateral,Dixdc1,0.3060913,0.17058824,0.107603
Lateral,Wsb1,0.4267105,0.22352941,0.10756177
Lateral,Ube2h,0.34823456,0.18431373,0.10749635
Lateral,Arfgef1,0.42332348,0.22058824,0.10736549
Lateral,Gm44593,0.18363036,0.097058825,0.10730792
Lateral,Cplx2,0.2892688,0.15784314,0.10727136
Lateral,Ankhd1,0.41222867,0.21862745,0.107204854
Lateral,Thoc2,0.4295883,0.23039216,0.107127964
Lateral,Neto1,0.28925872,0.14411765,0.10707991
Lateral,Spred1,0.30224684,0.16176471,0.107003644
Lateral,Evl,0.38060102,0.2009804,0.10684037
Lateral,Kcnn3,0.3060142,0.16470589,0.10659444
Lateral,Ppp1r12a,0.48797333,0.25490203,0.10646725
Lateral,2510009E07Rik,0.2461352,0.13431373,0.106337234
Lateral,Ttc8,0.3320073,0.18137255,0.10632156
Lateral,Pikfyve,0.25664204,0.14705883,0.10617839
Lateral,C130071C03Rik,0.3016831,0.16470589,0.10608548
Lateral,Ep300,0.32609275,0.17745098,0.105829686
Lateral,Spata5,0.26429933,0.14803922,0.105637014
Lateral,Anapc4,0.23874076,0.1382353,0.10548526
Lateral,Usp32,0.39332652,0.21764706,0.10547835
Lateral,Grip1,1.0330186,0.44117936,0.10545802
Lateral,Map2k4,0.49516377,0.25686285,0.10534006
Lateral,Mdm4,0.36865854,0.2009804,0.10529238
Lateral,Ccdc50,0.3167904,0.17254902,0.10518865
Lateral,Cacna2d2,0.48291102,0.24705882,0.10503551
Lateral,Bicdl1,0.29845196,0.17058824,0.104981616
Lateral,Dock7,0.46334445,0.24313726,0.10483089
Lateral,Tcerg1l,0.17518865,0.09411765,0.10479012
Lateral,Tnks,0.42663398,0.23137255,0.10434437
Lateral,Mpp7,0.27186525,0.14509805,0.10431185
Lateral,Cpt1c,0.274214,0.14803922,0.1042763
Lateral,Sobp,0.5669452,0.28039262,0.104156286
Lateral,Mapk8,0.38096207,0.21078432,0.10408819
Lateral,Atp6v1h,0.35507333,0.18921569,0.10407588
Lateral,Msantd2,0.24872461,0.13725491,0.10398443
Lateral,Mitf,0.18868649,0.1,0.10382403
Lateral,Sfmbt1,0.25520137,0.14019608,0.10373166
Lateral,Abat,0.31011572,0.16568628,0.103704184
Lateral,Gm38393,0.47247505,0.23333333,0.103681505
Lateral,Phka1,0.2223965,0.11960784,0.10367542
Lateral,Fto,0.462438,0.2382353,0.103403926
Lateral,Tra2a,0.51107496,0.27254936,0.10337731
Lateral,Acbd6,0.35886544,0.19803922,0.103322774
Lateral,Gm45341,0.2729525,0.14019608,0.10324688
Lateral,Tbck,0.2712178,0.1509804,0.103235245
Lateral,Arfgef2,0.27916372,0.16176471,0.1031273
Lateral,Mapkap1,0.3135989,0.17352942,0.102838874
Lateral,Ndst4,0.36551812,0.1872549,0.10242596
Lateral,R3hdm2,0.5293318,0.27254936,0.102360785
Lateral,Clock,0.39461645,0.21568628,0.10224509
Lateral,C78859,0.22958697,0.13039216,0.102223575
Lateral,Dmd,1.2023865,0.4901997,0.10215187
Lateral,Pkn2,0.3244787,0.18431373,0.10196397
Lateral,Rev3l,0.50729823,0.2637257,0.10166487
Lateral,Pbrm1,0.38842893,0.20686275,0.10161263
Lateral,Kcnmb2,0.3370414,0.14901961,0.1015906
Lateral,Ppip5k2,0.2694395,0.15196079,0.10147801
Lateral,2610037D02Rik,0.27874058,0.15294118,0.10133888
Lateral,Arhgap20,0.24972798,0.13725491,0.10130407
Lateral,Ccdc93,0.16650356,0.09803922,0.101291366
Lateral,Supt20,0.25645226,0.14803922,0.10091691
Lateral,Alms1,0.24220377,0.1382353,0.10085082
Lateral,Tmlhe,0.19718175,0.11176471,0.10069522
Lateral,Wdr17,0.29234555,0.15686275,0.10060513
Lateral,Pde8b,0.28738374,0.15784314,0.10046537
Lateral,Trpm7,0.43178797,0.23235294,0.10031229
Lateral,Gm5441,0.17794399,0.09803922,0.100260295
Lateral,Atxn7,0.28833336,0.15784314,0.10024993
Lateral,Fam49b,0.5690365,0.29411831,0.10014856
Lateral,Krit1,0.4245505,0.22745098,0.10005152
Lateral,Clip1,0.4046607,0.21372549,0.10000458
Lateral,Atg16l2,0.1925701,0.11372549,0.09974896
Lateral,Phkb,0.31990033,0.18039216,0.09964992
Lateral,Trp53bp1,0.3664647,0.20196079,0.09949538
Lateral,Prpf40a,0.37899035,0.20686275,0.09943274
Lateral,Gpr156,0.14841278,0.08921569,0.099178225
Lateral,Klhl13,0.21162662,0.11764706,0.09916893
Lateral,Rufy3,0.51134527,0.2656865,0.099160045
Lateral,Fam193a,0.37631565,0.20784314,0.09905356
Lateral,Adamts3,0.17540894,0.10098039,0.09896311
Lateral,Pptc7,0.21073069,0.12745099,0.09892993
Lateral,Abl2,0.2904689,0.15882353,0.098778814
Lateral,Ppp6r3,0.3327524,0.18235295,0.09877166
Lateral,Cdh20,0.24073847,0.12156863,0.09874821
Lateral,Ptprs,0.694927,0.34117785,0.0986532
Lateral,Enah,0.67162484,0.32647175,0.09857118
Lateral,Zfp292,0.37511402,0.20392157,0.09844348
Lateral,Nsmce2,0.34512365,0.1872549,0.09839678
Lateral,Zmym2,0.3591359,0.19509804,0.09839308
Lateral,Fbxo11,0.41851142,0.21862745,0.097875714
Lateral,Atp9b,0.40016127,0.21568628,0.09782976
Lateral,Gpr26,0.24465129,0.1392157,0.09777032
Lateral,Polb,0.35274303,0.19803922,0.09764582
Lateral,Unc13a,0.36440444,0.20392157,0.097613215
Lateral,Itsn2,0.33023688,0.17941177,0.09741567
Lateral,Unc13b,0.2884255,0.15490197,0.09732458
Lateral,Bmt2,0.2547788,0.14117648,0.09726864
Lateral,Purg,0.41372675,0.21960784,0.09725979
Lateral,Gm4924,0.19611262,0.11372549,0.097245194
Lateral,Ahcyl2,0.6535716,0.31764808,0.09721869
Lateral,Brd4,0.3472086,0.19411765,0.09695551
Lateral,Zhx3,0.23166005,0.13333334,0.09687619
Lateral,Zdhhc20,0.35055506,0.19803922,0.09670505
Lateral,Vegfa,0.21047223,0.11470588,0.09670004
Lateral,Bckdhb,0.25574654,0.14313726,0.096491605
Lateral,Snx29,0.38171637,0.20490196,0.09645721
Lateral,Ptpn9,0.26313728,0.15,0.09635389
Lateral,Ano6,0.23779596,0.13431373,0.09630217
Lateral,Pou6f1,0.23290643,0.13431373,0.09620783
Lateral,Psd,0.25517738,0.14509805,0.09614994
Lateral,9330182L06Rik,0.33301967,0.18137255,0.096147135
Lateral,Ccar1,0.3409192,0.18627451,0.09610139
Lateral,Fam13b,0.30002192,0.16666667,0.09608427
Lateral,Cdkal1,0.3495979,0.1872549,0.0959796
Lateral,A230050P20Rik,0.21550672,0.12352941,0.09581409
Lateral,Klhl4,0.15581621,0.078431375,0.09567526
Lateral,Fhod3,0.3767183,0.19411765,0.09559423
Lateral,Mir124-2hg,0.4050617,0.21862745,0.09555569
Lateral,Srrm1,0.4631675,0.24411765,0.09535718
Lateral,Dpysl3,0.26964596,0.15196079,0.095274195
Lateral,Tbc1d12,0.23135264,0.12843138,0.09525554
Lateral,Pafah1b1,0.770637,0.37059006,0.09505153
Lateral,Kansl1l,0.2808115,0.15294118,0.09503418
Lateral,Htt,0.36273932,0.2,0.09503102
Lateral,Garnl3,0.37146047,0.2,0.09502846
Lateral,Mfn1,0.28803053,0.16176471,0.09499231
Lateral,Tpd52,0.2576459,0.14019608,0.09498009
Lateral,Nt5c2,0.33902502,0.17941177,0.094960734
Lateral,Ube2w,0.3501829,0.19117647,0.09485063
Lateral,2900011O08Rik,0.38008267,0.20882353,0.09467879
Lateral,Aig1,0.555816,0.28039262,0.09458384
Lateral,AC154782.1,0.15165877,0.083333336,0.09454149
Lateral,Hivep2,0.7935254,0.37157047,0.09449774
Lateral,Atg10,0.22999348,0.12941177,0.09448159
Lateral,Tcp11l1,0.26523158,0.15,0.094286606
Lateral,Ddc,0.15248847,0.08529412,0.09414685
Lateral,Ctif,0.3734689,0.20196079,0.09404421
Lateral,Nfic,0.22922952,0.13039216,0.09394257
Lateral,Bmpr2,0.43456477,0.23333333,0.09387064
Lateral,Rbm5,0.46458,0.24607843,0.09374905
Lateral,Mipol1,0.2336352,0.13039216,0.09364773
Lateral,Nrp1,0.24617933,0.1264706,0.0931571
Lateral,Tbc1d19,0.25569215,0.1382353,0.09298736
Lateral,Asb3,0.25724208,0.14803922,0.09288436
Lateral,Nckap1,0.5402491,0.27352977,0.092730135
Lateral,Xpo1,0.30956787,0.16666667,0.09271689
Lateral,Mon2,0.30706346,0.16862746,0.09267329
Lateral,D3Ertd751e,0.21005087,0.11764706,0.09236365
Lateral,Tlk2,0.27645615,0.15686275,0.09230313
Lateral,Usp9x,0.58590543,0.29902035,0.09215057
Lateral,Rbm26,0.5102448,0.27058855,0.09213564
Lateral,Fcho2,0.321224,0.17352942,0.09211938
Lateral,Wwp1,0.34427616,0.18039216,0.092086315
Lateral,Micu3,0.45344272,0.24117647,0.09196794
Lateral,Ntrk2,0.7468948,0.3500015,0.091926694
Lateral,1700024B18Rik,0.16042238,0.09411765,0.0919139
Lateral,Gm21798,0.16295594,0.08921569,0.091894716
Lateral,Fnip1,0.32837278,0.17941177,0.0918823
Lateral,Cmip,0.39997932,0.2127451,0.091858745
Lateral,Babam2,0.28616872,0.15294118,0.09182897
Lateral,Bves,0.11838284,0.07058824,0.09174547
Lateral,Atxn2l,0.39381948,0.20686275,0.09171653
Lateral,Thada,0.25644878,0.14607844,0.09170832
Lateral,Kcnmb4,0.24957404,0.13529412,0.09168701
Lateral,Pign,0.2611622,0.15,0.09152584
Lateral,Bcl9,0.20245881,0.11372549,0.09144511
Lateral,Slc8a3,0.44819874,0.22647059,0.09139642
Lateral,Tnks2,0.31454006,0.17843138,0.09139131
Lateral,Ube3a,1.0894853,0.4588267,0.09129083
Lateral,Zfand6,0.314243,0.17352942,0.0911372
Lateral,Aff4,0.44018286,0.23529412,0.09106237
Lateral,Rictor,0.31259575,0.17058824,0.09079765
Lateral,Lin52,0.23368835,0.13039216,0.09073174
Lateral,Csnk1g3,0.31844923,0.17941177,0.090594396
Lateral,Mvb12b,0.28249758,0.15882353,0.09053092
Lateral,Fubp1,0.5300449,0.2774514,0.09050396
Lateral,Eea1,0.3340336,0.18529412,0.09038781
Lateral,Mgea5,0.3293655,0.18333334,0.09034905
Lateral,Med27,0.20045404,0.115686275,0.0903395
Lateral,Ptprj,0.50024384,0.24901961,0.09012815
Lateral,Gm28905,0.39976677,0.17843138,0.08997017
Lateral,Dcx,0.23980525,0.13333334,0.08992909
Lateral,Lonp2,0.26944622,0.15,0.089850634
Lateral,2700069I18Rik,0.13076212,0.07450981,0.08978082
Lateral,Rab28,0.32264468,0.17843138,0.0897228
Lateral,Snx32,0.27378508,0.14901961,0.089703575
Lateral,Agap1,0.50168383,0.25882366,0.08970255
Lateral,Kcnq5,0.6379007,0.27156895,0.0896157
Lateral,Tpk1,0.19623166,0.105882354,0.089386195
Lateral,Zfp704,0.3017636,0.16568628,0.089341685
Lateral,Pcdh17,0.54119056,0.2637257,0.089240074
Lateral,Cul9,0.26988393,0.14607844,0.08922823
Lateral,Ptk7,0.13536648,0.08039216,0.08910395
Lateral,Nufip2,0.30519998,0.1764706,0.08910376
Lateral,Trhde,0.23464891,0.110784315,0.08904433
Lateral,Depdc5,0.25411388,0.14117648,0.08900137
Lateral,Sdccag8,0.2846584,0.15490197,0.08897795
Lateral,Popdc3,0.10384336,0.064705886,0.08896059
Lateral,Pan3,0.4327187,0.22745098,0.08886397
Lateral,Adk,0.34248492,0.1872549,0.08883816
Lateral,Vps8,0.2506722,0.14019608,0.088779405
Lateral,Slf2,0.30318716,0.16960785,0.08867048
Lateral,Pmepa1,0.2797093,0.15686275,0.08852807
Lateral,Rnf38,0.24308144,0.1392157,0.08834985
Lateral,Tmem57,0.29601598,0.1637255,0.08833572
Lateral,Crebrf,0.32878256,0.18431373,0.088334605
Lateral,Pcsk1,0.27712107,0.14705883,0.08828528
Lateral,Ppip5k1,0.31873113,0.18333334,0.088213906
Lateral,Frs2,0.23373811,0.13431373,0.08816412
Lateral,Sap130,0.19412516,0.10784314,0.08809216
Lateral,Ckap5,0.34825078,0.18921569,0.08802986
Lateral,Cnot6l,0.29008734,0.15784314,0.08797558
Lateral,Cdh22,0.22049364,0.12352941,0.087862775
Lateral,Cdc14a,0.15363319,0.08431373,0.087858275
Lateral,Pibf1,0.26993036,0.14901961,0.087721765
Lateral,Sarnp,0.29189813,0.15882353,0.08757047
Lateral,Rnf152,0.23897411,0.13137256,0.08756016
Lateral,Cc2d2a,0.19590907,0.10980392,0.08747219
Lateral,Chd4,0.40486574,0.21568628,0.087376535
Lateral,Tulp4,0.51478964,0.26078448,0.08729437
Lateral,Tmem196,0.28405747,0.1509804,0.08720568
Lateral,Simc1,0.19145466,0.110784315,0.08713679
Lateral,Ppp4r3b,0.2686452,0.15588236,0.08682132
Lateral,Phc2,0.28274205,0.15784314,0.08675745
Lateral,Epc1,0.31616044,0.17156863,0.08671716
Lateral,Baz1b,0.34985593,0.19411765,0.08670929
Lateral,Tmem47,0.37628752,0.19313726,0.0864948
Lateral,Nova1,0.37168196,0.18333334,0.08649364
Lateral,Ube2g1,0.29380742,0.1627451,0.086472735
Lateral,Stk38,0.28015056,0.15490197,0.086379826
Lateral,Tardbp,0.38840505,0.21176471,0.08620134
Lateral,AW554918,0.3208665,0.1764706,0.086162835
Lateral,Rnf216,0.268541,0.15490197,0.08602126
Lateral,Helz,0.35877213,0.2,0.08600503
Lateral,Bclaf1,0.44616836,0.24117647,0.08598444
Lateral,Acp1,0.36217183,0.19313726,0.085935205
Lateral,Pum1,0.35405928,0.19215687,0.08557713
Lateral,Ube2e2,0.83546865,0.3892178,0.08550429
Lateral,Thoc1,0.30242497,0.1764706,0.085403755
Lateral,Foxp2,0.52093786,0.22058824,0.08535883
Lateral,Ankrd28,0.30463466,0.16078432,0.085351214
Lateral,Rngtt,0.29026538,0.15980393,0.08530474
Lateral,Atxn1,0.89360756,0.40882593,0.08525556
Lateral,Sh3gl2,0.60550165,0.30098116,0.08520013
Lateral,Sgsm1,0.24085937,0.1382353,0.08516027
Lateral,Rtn4rl1,0.33032578,0.18039216,0.08510412
Lateral,Slc6a15,0.22816588,0.1264706,0.08510345
Lateral,Phf20,0.2589889,0.14607844,0.08495927
Lateral,Ap2b1,0.36975583,0.19803922,0.08493951
Lateral,Npas3,0.42596528,0.20196079,0.08489221
Lateral,Ccdc30,0.2626871,0.14803922,0.08476642
Lateral,4930555F03Rik,0.28461725,0.14117648,0.084717974
Lateral,Atxn2,0.42099267,0.22647059,0.08466452
Marginal,Atp1b1,3.280993,0.8739859,2.2389312
Marginal,Pcsk1n,3.1642065,0.8488936,2.073339
Marginal,Psap,2.6750536,0.78909916,1.8353713
Marginal,Rtn1,3.1438591,0.87451977,1.7591966
Marginal,App,2.9696553,0.8403515,1.7191923
Marginal,AY036118,3.511066,0.9108235,1.6777089
Marginal,Tmem130,2.0117307,0.66363764,1.5824139
Marginal,Gabbr1,2.6712205,0.79924285,1.5039812
Marginal,Itm2c,2.1298466,0.6721797,1.4746702
Marginal,Scg2,1.8008258,0.5947673,1.451164
Marginal,Atp1a3,2.1110363,0.66844255,1.4247578
Marginal,Resp18,1.7642381,0.57554764,1.3980011
Marginal,Serinc1,1.9370735,0.64335024,1.391356
Marginal,Spock2,1.9172446,0.6417486,1.3628305
Marginal,Syp,1.7963057,0.60758036,1.3457505
Marginal,Itm2b,2.1375213,0.6924671,1.3457499
Marginal,Gaa,1.6484144,0.56220067,1.3452355
Marginal,Clstn1,1.8957251,0.6273339,1.3336875
Marginal,Canx,1.7854292,0.609182,1.2968528
Marginal,Sv2a,1.7926042,0.60491097,1.2885194
Marginal,Cpe,2.6231287,0.80191225,1.2564905
Marginal,Ctsb,1.5494936,0.54511654,1.2432971
Marginal,Syt11,1.7784323,0.6086481,1.2050054
Marginal,Ly6h,1.6141381,0.542981,1.181751
Marginal,Hsp90b1,1.6839197,0.57768315,1.1739144
Marginal,Bsg,1.647945,0.56807333,1.1661706
Marginal,Rtn3,2.1517203,0.69887364,1.1349919
Marginal,Atp6ap2,1.4213978,0.5002707,1.1325699
Marginal,Hspa5,1.4790282,0.52215976,1.119565
Marginal,Dner,1.7406054,0.58248806,1.1148218
Marginal,Olfm1,1.7223017,0.5766154,1.1059797
Marginal,Tmem30a,1.4798054,0.525363,1.1034993
Marginal,Tecr,1.6228755,0.5568619,1.0931029
Marginal,Prnp,1.5576177,0.54725206,1.0929009
Marginal,Slc17a6,1.530865,0.5317696,1.0745755
Marginal,Tmx4,1.600556,0.5611329,1.074448
Marginal,Stmn3,1.7314005,0.5894285,1.0590587
Marginal,Syt4,1.4609563,0.51201606,1.0583239
Marginal,Aplp2,1.5302542,0.5285663,1.0579427
Marginal,Gm42418,5.978201,0.9989135,1.0569029
Marginal,Arl6ip1,1.5271131,0.53710836,1.0466472
Marginal,Scg5,1.5425464,0.5355067,1.0338486
Marginal,Slc22a17,1.50597,0.5237614,1.0297004
Marginal,Thy1,1.3243104,0.4735753,0.9992571
Marginal,Timp2,1.2389727,0.4372695,0.96328485
Marginal,Atp2a2,1.5014895,0.525363,0.9580565
Marginal,Gabra1,1.1831591,0.40149763,0.9532039
Marginal,Aplp1,1.3895266,0.49493164,0.95112824
Marginal,Calr,1.1767293,0.43406606,0.9072773
Marginal,Faim2,1.2029053,0.43993905,0.9069791
Marginal,Atp6ap1,1.106866,0.40790454,0.8968159
Marginal,Gpm6a,1.944343,0.6422825,0.8900789
Marginal,Caly,1.2177601,0.43353215,0.88276374
Marginal,Cds2,1.25466,0.4623632,0.88056004
Marginal,Nsg2,1.450503,0.5141516,0.87732536
Marginal,Clstn3,1.1459832,0.42018443,0.8735882
