compartment,mouse_region,human_cluster,human_marker_depth,mouse_marker_depth,n_mouse_markers,n_human_markers,n_overlap,odds_ratio,p_value,overlap_genes,p_adj_grid,p_adj_all_sensitivity_tests,neg_log10_p_adj_grid
MHb,Ventral,MHb.1,50,50,46,50,1,6.099773242630386,0.15667450968970772,PTN,0.3608945851561598,0.3157168961001667,0.4426196340237347
MHb,Ventral,MHb.2,50,50,46,50,0,0.0,1.0,,1.0,1.0,-0.0
MHb,Ventral,MHb.3,50,50,46,50,0,0.0,1.0,,1.0,1.0,-0.0
MHb,Ventral/Dorsal,LHb.1,50,50,41,50,0,0.0,1.0,,1.0,1.0,-0.0
MHb,Ventral/Dorsal,LHb.2,50,50,41,50,0,0.0,1.0,,1.0,1.0,-0.0
MHb,Ventral/Dorsal,LHb.3,50,50,41,50,0,0.0,1.0,,1.0,1.0,-0.0
MHb,Ventral/Dorsal,LHb.4,50,50,41,50,0,0.0,1.0,,1.0,1.0,-0.0
MHb,Ventral/Dorsal,LHb.5,50,50,41,50,0,0.0,1.0,,1.0,1.0,-0.0
MHb,Ventral/Dorsal,LHb.6,50,50,41,50,0,0.0,1.0,,1.0,1.0,-0.0
MHb,Ventral/Dorsal,LHb.7,50,50,41,50,0,0.0,1.0,,1.0,1.0,-0.0
MHb,Ventral/Dorsal,MHb.1,50,50,41,50,0,0.0,1.0,,1.0,1.0,-0.0
MHb,Ventral/Dorsal,MHb.2,50,50,41,50,1,6.864795918367347,0.14088470165409378,NRGN,0.3608945851561598,0.28825514404929675,0.4426196340237347
MHb,Ventral/Dorsal,MHb.3,50,50,41,50,0,0.0,1.0,,1.0,1.0,-0.0
MHb,Lateral,LHb.1,50,50,49,50,0,0.0,1.0,,1.0,1.0,-0.0
MHb,Lateral,LHb.2,50,50,49,50,4,25.99033816425121,3.079934069548573e-05,COL25A1;CSMD1;ERBB4;OPCML,0.0005133223449247621,0.0001407969860365062,3.289609830486352
MHb,Lateral,LHb.3,50,50,49,50,3,18.661887141535615,0.0007737811914874862,PTPRD;SNTG1;TENM3,0.004836132446796789,0.002622987089788089,2.3155018136579733
MHb,Lateral,LHb.4,50,50,49,50,4,25.99033816425121,3.079934069548573e-05,LRRTM4;NRXN3;PTPRD;SNTG1,0.0005133223449247621,0.0001407969860365062,3.289609830486352
MHb,Lateral,LHb.5,50,50,49,50,2,11.921985815602836,0.014061497828856673,ADGRL3;ERBB4,0.0439421807151771,0.03444444456313754,1.357118394182293
MHb,Lateral,LHb.6,50,50,49,50,3,18.661887141535615,0.0007737811914874862,BRINP3;GRM5;OPCML,0.004836132446796789,0.002622987089788089,2.3155018136579733
MHb,Lateral,LHb.7,50,50,49,50,3,18.661887141535615,0.0007737811914874862,COL25A1;NLGN1;SLC2A13,0.004836132446796789,0.002622987089788089,2.3155018136579733
MHb,Lateral,MHb.1,50,50,49,50,2,11.921985815602836,0.014061497828856673,PDE11A;RIMS1,0.0439421807151771,0.03444444456313754,1.357118394182293
MHb,Lateral,MHb.2,50,50,49,50,1,5.717261904761905,0.16601150917183352,BRINP3,0.3608945851561598,0.3195127022315522,0.4426196340237347
MHb,Lateral,MHb.3,50,50,49,50,0,0.0,1.0,,1.0,1.0,-0.0
MHb,Dorsal,LHb.1,50,50,48,50,1,5.839339991315676,0.16291048853218085,LHFPL3,0.3608945851561598,0.3190191945297187,0.4426196340237347
MHb,Dorsal,LHb.2,50,50,48,50,2,12.182065217391305,0.013519142047739546,LRRC7;OPCML,0.0439421807151771,0.03411770863782851,1.357118394182293
MHb,Dorsal,LHb.3,50,50,48,50,3,19.078014184397162,0.0007282925067451193,LRRC4C;PTPRD;TMEFF2,0.004836132446796789,0.00255541230436884,2.3155018136579733
MHb,Dorsal,LHb.4,50,50,48,50,1,5.839339991315676,0.16291048853218085,PTPRD,0.3608945851561598,0.3190191945297187,0.4426196340237347
MHb,Dorsal,LHb.5,50,50,48,50,2,12.182065217391305,0.013519142047739546,PBX1;RALYL,0.0439421807151771,0.03411770863782851,1.357118394182293
MHb,Dorsal,LHb.6,50,50,48,50,2,12.182065217391305,0.013519142047739546,OPCML;ROBO1,0.0439421807151771,0.03411770863782851,1.357118394182293
MHb,Dorsal,LHb.7,50,50,48,50,2,12.182065217391305,0.013519142047739546,CPNE4;CTNNA2,0.0439421807151771,0.03411770863782851,1.357118394182293
MHb,Dorsal,MHb.1,50,50,48,50,0,0.0,1.0,,1.0,1.0,-0.0
MHb,Dorsal,MHb.2,50,50,48,50,7,53.41917186613727,3.95932576837809e-10,ASIC2;EPHA6;GABBR2;KCNIP1;KCNMA1;KCTD8;SYT9,1.979662884189045e-08,4.167711335134832e-09,7.703408759234219
MHb,Dorsal,MHb.3,50,50,48,50,0,0.0,1.0,,1.0,1.0,-0.0
MHb,Superior/Dorsal,LHb.1,50,50,49,50,0,0.0,1.0,,1.0,1.0,-0.0
MHb,Superior/Dorsal,LHb.2,50,50,49,50,2,11.921985815602836,0.014061497828856673,GPM6A;GPR151,0.0439421807151771,0.03444444456313754,1.357118394182293
MHb,Superior/Dorsal,LHb.3,50,50,49,50,0,0.0,1.0,,1.0,1.0,-0.0
MHb,Superior/Dorsal,LHb.4,50,50,49,50,0,0.0,1.0,,1.0,1.0,-0.0
MHb,Superior/Dorsal,LHb.5,50,50,49,50,0,0.0,1.0,,1.0,1.0,-0.0
MHb,Superior/Dorsal,LHb.6,50,50,49,50,0,0.0,1.0,,1.0,1.0,-0.0
MHb,Superior/Dorsal,LHb.7,50,50,49,50,0,0.0,1.0,,1.0,1.0,-0.0
MHb,Superior/Dorsal,MHb.1,50,50,49,50,0,0.0,1.0,,1.0,1.0,-0.0
MHb,Superior/Dorsal,MHb.2,50,50,49,50,3,18.661887141535615,0.0007737811914874862,CHRNA3;SLC17A7;TSPAN13,0.004836132446796789,0.002622987089788089,2.3155018136579733
MHb,Superior/Dorsal,MHb.3,50,50,49,50,1,5.717261904761905,0.16601150917183352,CHST2,0.3608945851561598,0.3195127022315522,0.4426196340237347
MHb,Ventral,LHb.1,50,100,94,50,5,16.736579275905118,2.3937344070258702e-05,CADPS;CAMK1D;MAST4;PLPP3;SPARCL1,0.00020920701904652154,0.00011748389727734333,3.6794237486669283
MHb,Ventral,LHb.2,50,100,94,50,0,0.0,1.0,,1.0,1.0,-0.0
MHb,Ventral,LHb.3,50,100,94,50,0,0.0,1.0,,1.0,1.0,-0.0
MHb,Ventral,LHb.4,50,100,94,50,1,2.9409699363616415,0.29449026517284554,EDIL3,0.5445056208405478,0.5391126135887333,0.26399763273569204
MHb,Ventral,LHb.5,50,100,94,50,2,6.070199275362318,0.047072286237789175,CAMK1D;PLPP3,0.11526207372853992,0.10790208879722446,0.9383135711093374
MHb,Ventral,LHb.6,50,100,94,50,0,0.0,1.0,,1.0,1.0,-0.0
MHb,Ventral,LHb.7,50,100,94,50,3,9.401917231704466,0.005011414417784271,CDH18;HTR2C;PLCB1,0.01758749509445227,0.01541973667010545,1.7547960106916745
MHb,Ventral,MHb.1,50,100,94,50,2,6.070199275362318,0.047072286237789175,CALB2;PTN,0.11526207372853992,0.10790208879722446,0.9383135711093374
MHb,Ventral,MHb.2,50,100,94,50,0,0.0,1.0,,1.0,1.0,-0.0
MHb,Ventral,MHb.3,50,100,94,50,0,0.0,1.0,,1.0,1.0,-0.0
MHb,Ventral/Dorsal,LHb.1,50,100,83,50,0,0.0,1.0,,1.0,1.0,-0.0
MHb,Ventral/Dorsal,LHb.2,50,100,83,50,0,0.0,1.0,,1.0,1.0,-0.0
MHb,Ventral/Dorsal,LHb.3,50,100,83,50,0,0.0,1.0,,1.0,1.0,-0.0
MHb,Ventral/Dorsal,LHb.4,50,100,83,50,0,0.0,1.0,,1.0,1.0,-0.0
MHb,Ventral/Dorsal,LHb.5,50,100,83,50,0,0.0,1.0,,1.0,1.0,-0.0
MHb,Ventral/Dorsal,LHb.6,50,100,83,50,0,0.0,1.0,,1.0,1.0,-0.0
MHb,Ventral/Dorsal,LHb.7,50,100,83,50,0,0.0,1.0,,1.0,1.0,-0.0
MHb,Ventral/Dorsal,MHb.1,50,100,83,50,0,0.0,1.0,,1.0,1.0,-0.0
MHb,Ventral/Dorsal,MHb.2,50,100,83,50,1,3.3382279741164758,0.2650021224759139,NRGN,0.5445056208405478,0.49188328997849456,0.26399763273569204
MHb,Ventral/Dorsal,MHb.3,50,100,83,50,0,0.0,1.0,,1.0,1.0,-0.0
MHb,Lateral,LHb.1,50,100,98,50,1,2.8188512518409428,0.3049231476707068,CNTN4,0.5445056208405478,0.5397036568877229,0.26399763273569204
MHb,Lateral,LHb.2,50,100,98,50,6,19.86610671936759,1.5103341160450063e-06,COL25A1;CSMD1;ERBB4;KIRREL3;OPCML;THSD7B,1.887917645056258e-05,9.084716487488759e-06,4.724016954464705
MHb,Lateral,LHb.3,50,100,98,50,3,9.003359462486003,0.005627998430224727,PTPRD;SNTG1;TENM3,0.01758749509445227,0.015853516704858385,1.7547960106916745
MHb,Lateral,LHb.4,50,100,98,50,6,19.86610671936759,1.5103341160450063e-06,CHRM3;GRM8;LRRTM4;NRXN3;PTPRD;SNTG1,1.887917645056258e-05,9.084716487488759e-06,4.724016954464705
MHb,Lateral,LHb.5,50,100,98,50,3,9.003359462486003,0.005627998430224727,ADGRL3;CNTN4;ERBB4,0.01758749509445227,0.015853516704858385,1.7547960106916745
MHb,Lateral,LHb.6,50,100,98,50,5,16.01194743130227,2.928898266651302e-05,BRINP3;GRM5;OPCML;ROBO1;THSD7B,0.00020920701904652154,0.0001362278263558745,3.6794237486669283
MHb,Lateral,LHb.7,50,100,98,50,7,23.978533094812164,6.471691363126012e-08,COL25A1;CPNE4;GRM3;KCNH7;KLHL29;NLGN1;SLC2A13,1.617922840781503e-06,4.930812467143627e-07,5.7910421938621
MHb,Lateral,MHb.1,50,100,98,50,3,9.003359462486003,0.005627998430224727,PDE11A;RIMS1;SYT6,0.01758749509445227,0.015853516704858385,1.7547960106916745
MHb,Lateral,MHb.2,50,100,98,50,3,9.003359462486003,0.005627998430224727,BRINP3;EPHA6;KCTD8,0.01758749509445227,0.015853516704858385,1.7547960106916745
MHb,Lateral,MHb.3,50,100,98,50,0,0.0,1.0,,1.0,1.0,-0.0
MHb,Dorsal,LHb.1,50,100,98,50,2,5.815538194444445,0.05071531244055756,EBF1;LHFPL3,0.11526207372853992,0.1108531419465739,0.9383135711093374
MHb,Dorsal,LHb.2,50,100,98,50,3,9.003359462486003,0.005627998430224727,LRRC7;OPCML;SGCZ,0.01758749509445227,0.015853516704858385,1.7547960106916745
MHb,Dorsal,LHb.3,50,100,98,50,4,12.396854764107308,0.0004597809436671746,LRRC4C;NEDD4L;PTPRD;TMEFF2,0.0025543385759287476,0.0016872695180446772,2.5927215378040085
MHb,Dorsal,LHb.4,50,100,98,50,2,5.815538194444445,0.05071531244055756,NEDD4L;PTPRD,0.11526207372853992,0.1108531419465739,0.9383135711093374
MHb,Dorsal,LHb.5,50,100,98,50,2,5.815538194444445,0.05071531244055756,PBX1;RALYL,0.11526207372853992,0.1108531419465739,0.9383135711093374
MHb,Dorsal,LHb.6,50,100,98,50,3,9.003359462486003,0.005627998430224727,OPCML;PLD5;ROBO1,0.01758749509445227,0.015853516704858385,1.7547960106916745
MHb,Dorsal,LHb.7,50,100,98,50,5,16.01194743130227,2.928898266651302e-05,CPNE4;CTNNA2;PRKD1;SGCZ;THSD7A,0.00020920701904652154,0.0001362278263558745,3.6794237486669283
MHb,Dorsal,MHb.1,50,100,98,50,0,0.0,1.0,,1.0,1.0,-0.0
MHb,Dorsal,MHb.2,50,100,98,50,11,43.468317123489534,4.7307088867517686e-14,ANO3;ASIC2;EPHA6;GABBR2;KCNIP1;KCNMA1;KCTD8;LCORL;PLD5;ROBO3;SYT9,2.3653544433758843e-12,8.14821656160081e-13,11.62610377193739
MHb,Dorsal,MHb.3,50,100,98,50,0,0.0,1.0,,1.0,1.0,-0.0
MHb,Superior/Dorsal,LHb.1,50,100,97,50,0,0.0,1.0,,1.0,1.0,-0.0
MHb,Superior/Dorsal,LHb.2,50,100,97,50,2,5.87719298245614,0.04979516317504059,GPM6A;GPR151,0.11526207372853992,0.11007187146270178,0.9383135711093374
MHb,Superior/Dorsal,LHb.3,50,100,97,50,0,0.0,1.0,,1.0,1.0,-0.0
MHb,Superior/Dorsal,LHb.4,50,100,97,50,0,0.0,1.0,,1.0,1.0,-0.0
MHb,Superior/Dorsal,LHb.5,50,100,97,50,0,0.0,1.0,,1.0,1.0,-0.0
MHb,Superior/Dorsal,LHb.6,50,100,97,50,1,2.848426870748299,0.30232919016835813,AMIGO2,0.5445056208405478,0.5397036568877229,0.26399763273569204
MHb,Superior/Dorsal,LHb.7,50,100,97,50,0,0.0,1.0,,1.0,1.0,-0.0
MHb,Superior/Dorsal,MHb.1,50,100,97,50,1,2.848426870748299,0.30232919016835813,NPTX1,0.5445056208405478,0.5397036568877229,0.26399763273569204
MHb,Superior/Dorsal,MHb.2,50,100,97,50,4,12.531089294062646,0.0004422098432181683,CHRNA3;SLC17A7;SLC5A7;TSPAN13,0.0025543385759287476,0.0016454319747652775,2.5927215378040085
MHb,Superior/Dorsal,MHb.3,50,100,97,50,1,2.848426870748299,0.30232919016835813,CHST2,0.5445056208405478,0.5397036568877229,0.26399763273569204
MHb,Ventral,LHb.1,50,200,105,50,6,18.451790633608816,2.2644734222067955e-06,CADPS;CAMK1D;MAST4;PLPP3;RAB3C;SPARCL1,2.2644734222067952e-05,1.3032940559463572e-05,4.645032772201897
MHb,Ventral,LHb.2,50,200,105,50,0,0.0,1.0,,1.0,1.0,-0.0
MHb,Ventral,LHb.3,50,200,105,50,0,0.0,1.0,,1.0,1.0,-0.0
MHb,Ventral,LHb.4,50,200,105,50,1,2.6277472527472527,0.32281806956840176,EDIL3,0.5764608385150031,0.5626458728861033,0.23923019087496267
MHb,Ventral,LHb.5,50,200,105,50,2,5.41747572815534,0.05732593793029486,CAMK1D;PLPP3,0.12462160419629317,0.12243672907035039,0.9044066625732017
MHb,Ventral,LHb.6,50,200,105,50,0,0.0,1.0,,1.0,1.0,-0.0
MHb,Ventral,LHb.7,50,200,105,50,3,8.3811013767209,0.006812650040965683,CDH18;HTR2C;PLCB1,0.017928026423593903,0.018728934820524214,1.746467516378586
MHb,Ventral,MHb.1,50,200,105,50,2,5.41747572815534,0.05732593793029486,CALB2;PTN,0.12462160419629317,0.12243672907035039,0.9044066625732017
MHb,Ventral,MHb.2,50,200,105,50,0,0.0,1.0,,1.0,1.0,-0.0
MHb,Ventral,MHb.3,50,200,105,50,0,0.0,1.0,,1.0,1.0,-0.0
MHb,Ventral/Dorsal,LHb.1,50,200,181,50,0,0.0,1.0,,1.0,1.0,-0.0
MHb,Ventral/Dorsal,LHb.2,50,200,181,50,0,0.0,1.0,,1.0,1.0,-0.0
MHb,Ventral/Dorsal,LHb.3,50,200,181,50,0,0.0,1.0,,1.0,1.0,-0.0
MHb,Ventral/Dorsal,LHb.4,50,200,181,50,0,0.0,1.0,,1.0,1.0,-0.0
MHb,Ventral/Dorsal,LHb.5,50,200,181,50,0,0.0,1.0,,1.0,1.0,-0.0
MHb,Ventral/Dorsal,LHb.6,50,200,181,50,0,0.0,1.0,,1.0,1.0,-0.0
MHb,Ventral/Dorsal,LHb.7,50,200,181,50,0,0.0,1.0,,1.0,1.0,-0.0
MHb,Ventral/Dorsal,MHb.1,50,200,181,50,0,0.0,1.0,,1.0,1.0,-0.0
MHb,Ventral/Dorsal,MHb.2,50,200,181,50,2,3.0996275605214154,0.14381554667065324,NRGN;TSPAN13,0.29723958623672525,0.2935011156543944,0.5268933519124678
MHb,Ventral/Dorsal,MHb.3,50,200,181,50,0,0.0,1.0,,1.0,1.0,-0.0
MHb,Lateral,LHb.1,50,200,193,50,1,1.4140093537414966,0.5126998172304013,CNTN4,0.7795827851007221,0.8487004340890337,0.10813775962407915
MHb,Lateral,LHb.2,50,200,193,50,11,20.631586362355595,8.503328705499976e-11,COL25A1;CSMD1;ERBB4;KIRREL3;OPCML;OPRM1;PCDH15;PTPRQ;SLC8A1;THSD7B;WLS,1.4172214509166628e-09,1.0153228305074598e-09,8.848562282852948
MHb,Lateral,LHb.3,50,200,193,50,4,6.121923165401427,0.005519036525305025,LRRC4C;PTPRD;SNTG1;TENM3,0.0156113599008128,0.015853516704858385,1.8065592640295232
MHb,Lateral,LHb.4,50,200,193,50,6,9.704423918327661,7.304550977846921e-05,CHRM3;GRM8;LRRTM4;NRXN3;PTPRD;SNTG1,0.00036522754889234605,0.00031918534246092847,3.4374364713330126
MHb,Lateral,LHb.5,50,200,193,50,3,4.46976483762598,0.03422669985641626,ADGRL3;CNTN4;ERBB4,0.08149214251527681,0.08006245580448247,1.0888842639810872
MHb,Lateral,LHb.6,50,200,193,50,7,11.648287071767943,6.362132384424075e-06,BRINP3;GRM5;OPCML;PTPRZ1;ROBO1;RSPO3;THSD7B,4.7013427738042555e-05,3.51014200519949e-05,4.327778083348069
MHb,Lateral,LHb.7,50,200,193,50,11,20.631586362355595,8.503328705499976e-11,CNTN1;COL25A1;CPNE4;CTNNA2;GRID1;GRM3;KCNH7;KLHL29;NLGN1;PTPRQ;SLC2A13,1.4172214509166628e-09,1.0153228305074598e-09,8.848562282852948
MHb,Lateral,MHb.1,50,200,193,50,5,7.864657210401892,0.0007024230887571596,PDE11A;RIMS1;ROR2;SOX5;SYT6,0.0027016272644506136,0.0024754998722719282,2.568374569510376
MHb,Lateral,MHb.2,50,200,193,50,4,6.121923165401427,0.005519036525305025,BRINP3;EPHA6;KCNMA1;KCTD8,0.0156113599008128,0.015853516704858385,1.8065592640295232
MHb,Lateral,MHb.3,50,200,193,50,0,0.0,1.0,,1.0,1.0,-0.0
MHb,Dorsal,LHb.1,50,200,193,50,4,6.121923165401427,0.005519036525305025,EBF1;FSTL5;LHFPL3;SEMA3E,0.0156113599008128,0.015853516704858385,1.8065592640295232
MHb,Dorsal,LHb.2,50,200,193,50,5,7.864657210401892,0.0007024230887571596,FOXP2;LRRC7;OPCML;PBX3;SGCZ,0.0027016272644506136,0.0024754998722719282,2.568374569510376
MHb,Dorsal,LHb.3,50,200,193,50,6,9.704423918327661,7.304550977846921e-05,INPP4B;LRRC4C;NEDD4L;PTPRD;SNTG1;TMEFF2,0.00036522754889234605,0.00031918534246092847,3.4374364713330126
MHb,Dorsal,LHb.4,50,200,193,50,6,9.704423918327661,7.304550977846921e-05,BTBD11;CDH10;NEDD4L;PTPRD;SEMA5A;SNTG1,0.00036522754889234605,0.00031918534246092847,3.4374364713330126
MHb,Dorsal,LHb.5,50,200,193,50,3,4.46976483762598,0.03422669985641626,PBX1;RALYL;SOX6,0.08149214251527681,0.08006245580448247,1.0888842639810872
MHb,Dorsal,LHb.6,50,200,193,50,5,7.864657210401892,0.0007024230887571596,GFRA1;MCC;OPCML;PLD5;ROBO1,0.0027016272644506136,0.0024754998722719282,2.568374569510376
MHb,Dorsal,LHb.7,50,200,193,50,8,13.703989703989704,4.7276826778760583e-07,CPNE4;CTNNA2;LRRC3B;NLGN1;PBX3;PRKD1;SGCZ;THSD7A,5.9096033473450724e-06,3.1782740691603755e-06,5.228441667991896
MHb,Dorsal,MHb.1,50,200,193,50,1,1.4140093537414966,0.5126998172304013,RIMS1,0.7795827851007221,0.8487004340890337,0.10813775962407915
MHb,Dorsal,MHb.2,50,200,193,50,19,46.922321097515756,7.028775359530908e-23,ANO3;ASIC2;CPNE9;EPHA6;GABBR2;GDPD5;GFRA1;KCNIP1;KCNMA1;KCTD8;LCORL;MCC;PEX5L;PLCH2;PLD5;ROBO3;SOX6;SYNPR;SYT9,3.514387679765454e-21,3.1378642496437276e-21,20.454150332227158
MHb,Dorsal,MHb.3,50,200,193,50,1,1.4140093537414966,0.5126998172304013,NXPH1,0.7795827851007221,0.8487004340890337,0.10813775962407915
MHb,Superior/Dorsal,LHb.1,50,200,194,50,1,1.4065771386274717,0.5145246381664766,SEMA3E,0.7795827851007221,0.8487004340890337,0.10813775962407915
MHb,Superior/Dorsal,LHb.2,50,200,194,50,2,2.886935763888889,0.16050937656783165,GPM6A;GPR151,0.29723958623672525,0.3178403496392706,0.5268933519124678
MHb,Superior/Dorsal,LHb.3,50,200,194,50,2,2.886935763888889,0.16050937656783165,HS6ST2;PCSK1,0.29723958623672525,0.3178403496392706,0.5268933519124678
MHb,Superior/Dorsal,LHb.4,50,200,194,50,0,0.0,1.0,,1.0,1.0,-0.0
MHb,Superior/Dorsal,LHb.5,50,200,194,50,0,0.0,1.0,,1.0,1.0,-0.0
MHb,Superior/Dorsal,LHb.6,50,200,194,50,4,6.089244851258581,0.005620089564292607,ADCYAP1;AMIGO2;GFRA1;SSTR2,0.0156113599008128,0.015853516704858385,1.8065592640295232
MHb,Superior/Dorsal,LHb.7,50,200,194,50,4,6.089244851258581,0.005620089564292607,CBLN2;CNTN1;SV2B;THSD7A,0.0156113599008128,0.015853516704858385,1.8065592640295232
MHb,Superior/Dorsal,MHb.1,50,200,194,50,2,2.886935763888889,0.16050937656783165,NPTX1;TAC1,0.29723958623672525,0.3178403496392706,0.5268933519124678
MHb,Superior/Dorsal,MHb.2,50,200,194,50,7,11.585126228081084,6.581879883325958e-06,CHRNA3;GABBR2;GFRA1;PDE2A;SLC17A7;SLC5A7;TSPAN13,4.7013427738042555e-05,3.606509525110114e-05,4.327778083348069
MHb,Superior/Dorsal,MHb.3,50,200,194,50,1,1.4065771386274717,0.5145246381664766,CHST2,0.7795827851007221,0.8487004340890337,0.10813775962407915
MHb,Ventral,LHb.1,50,500,105,50,6,18.451790633608816,2.2644734222067955e-06,CADPS;CAMK1D;MAST4;PLPP3;RAB3C;SPARCL1,1.2580407901148864e-05,1.3032940559463572e-05,4.900305277305203
MHb,Ventral,LHb.2,50,500,105,50,0,0.0,1.0,,1.0,1.0,-0.0
MHb,Ventral,LHb.3,50,500,105,50,0,0.0,1.0,,1.0,1.0,-0.0
MHb,Ventral,LHb.4,50,500,105,50,1,2.6277472527472527,0.32281806956840176,EDIL3,0.5380301159473363,0.5626458728861033,0.26919341425240584
MHb,Ventral,LHb.5,50,500,105,50,2,5.41747572815534,0.05732593793029486,CAMK1D;PLPP3,0.11465187586058972,0.12243672907035039,0.9406188352276463
MHb,Ventral,LHb.6,50,500,105,50,0,0.0,1.0,,1.0,1.0,-0.0
MHb,Ventral,LHb.7,50,500,105,50,3,8.3811013767209,0.006812650040965683,CDH18;HTR2C;PLCB1,0.01957312039179361,0.018728934820524214,1.708339932599049
MHb,Ventral,MHb.1,50,500,105,50,2,5.41747572815534,0.05732593793029486,CALB2;PTN,0.11465187586058972,0.12243672907035039,0.9406188352276463
MHb,Ventral,MHb.2,50,500,105,50,0,0.0,1.0,,1.0,1.0,-0.0
MHb,Ventral,MHb.3,50,500,105,50,0,0.0,1.0,,1.0,1.0,-0.0
MHb,Ventral/Dorsal,LHb.1,50,500,471,50,0,0.0,1.0,,1.0,1.0,-0.0
MHb,Ventral/Dorsal,LHb.2,50,500,471,50,0,0.0,1.0,,1.0,1.0,-0.0
MHb,Ventral/Dorsal,LHb.3,50,500,471,50,0,0.0,1.0,,1.0,1.0,-0.0
MHb,Ventral/Dorsal,LHb.4,50,500,471,50,0,0.0,1.0,,1.0,1.0,-0.0
MHb,Ventral/Dorsal,LHb.5,50,500,471,50,0,0.0,1.0,,1.0,1.0,-0.0
MHb,Ventral/Dorsal,LHb.6,50,500,471,50,0,0.0,1.0,,1.0,1.0,-0.0
MHb,Ventral/Dorsal,LHb.7,50,500,471,50,0,0.0,1.0,,1.0,1.0,-0.0
MHb,Ventral/Dorsal,MHb.1,50,500,471,50,0,0.0,1.0,,1.0,1.0,-0.0
MHb,Ventral/Dorsal,MHb.2,50,500,471,50,3,1.7767321331151118,0.2515927619429316,ETV1;NRGN;TSPAN13,0.4337806240395373,0.4702668447531432,0.36272985080187164
MHb,Ventral/Dorsal,MHb.3,50,500,471,50,1,0.565566652192792,0.830154106016016,CHST2,1.0,1.0,-0.0
MHb,Lateral,LHb.1,50,500,483,50,7,4.4524623803009575,0.0018569771316356014,CNTN4;DPF3;GRIK4;KCNJ3;NDST4;SCN1A;UTRN,0.005803053536361254,0.006088449611920004,2.236343422811478
MHb,Lateral,LHb.2,50,500,483,50,20,18.764578833693303,1.3114721237054233e-16,COL25A1;CSMD1;DPYD;ERBB4;GPM6A;KIRREL3;LRRC7;NELL2;OPCML;OPRM1;PCDH15;PLCE1;PPP1R9A;PRICKLE2;PTPRQ;RGS17;SGCZ;SLC8A1;THSD7B;WLS,3.2786803092635583e-15,2.9976505684695392e-15,14.484300927548809
MHb,Lateral,LHb.3,50,500,483,50,12,8.732148843446195,1.3033312824828433e-07,FRMD3;INPP4B;KCNH8;LRRC4C;PLCL2;PLCXD3;PTPRD;RMST;SDK1;SNTG1;SORCS3;TENM3,1.086109402069036e-06,9.478772963511587e-07,5.964126426752816
MHb,Lateral,LHb.4,50,500,483,50,11,7.782105606258149,1.121226924503615e-06,ALK;CHRM3;FRAS1;GABRB1;GRM8;LRRTM4;NRXN3;PTPRD;RMST;SCN9A;SNTG1,7.007668278147594e-06,7.0628467685267094e-06,5.154426464542569
MHb,Lateral,LHb.5,50,500,483,50,9,6.030101883297314,5.8895678810152e-05,ADGRL3;CNTN4;ERBB4;KCNC2;PBX1;RALYL;RMST;SNTB1;SOX6,0.0002265218415775077,0.0002632209108833609,3.644889916303417
MHb,Lateral,LHb.6,50,500,483,50,11,7.782105606258149,1.121226924503615e-06,BRINP3;GFRA1;GRM5;MTSS1;NDST4;OPCML;PLD5;PTPRZ1;ROBO1;RSPO3;THSD7B,7.007668278147594e-06,7.0628467685267094e-06,5.154426464542569
MHb,Lateral,LHb.7,50,500,483,50,17,14.40323839250878,6.125200359193526e-13,CCDC85A;CNTN1;COL25A1;CPNE4;CTNNA2;GRID1;GRM3;KCNH7;KLHL29;NLGN1;PCDH11X;PRKCA;PTPRQ;RUNX1T1;RYR3;SGCZ;SLC2A13,1.0208667265322544e-11,9.029859890152836e-12,10.991030951066424
MHb,Lateral,MHb.1,50,500,483,50,9,6.030101883297314,5.8895678810152e-05,CABLES1;GPR139;MYO1B;NFIB;PDE11A;RIMS1;ROR2;SOX5;SYT6,0.0002265218415775077,0.0002632209108833609,3.644889916303417
MHb,Lateral,MHb.2,50,500,483,50,10,6.882663847780127,8.623790824871738e-06,BRINP3;EPHA6;GFRA1;KCNIP1;KCNMA1;KCTD8;PLD5;SOX6;SYT9;VAV2,4.3118954124358686e-05,4.538837276248283e-05,4.365331781762143
MHb,Lateral,MHb.3,50,500,483,50,2,1.1273388773388773,0.5367548841295257,NFIB;NXPH1,0.7667926916136081,0.8720426074095784,0.11532203508323872
MHb,Dorsal,LHb.1,50,500,481,50,5,3.0389822595704947,0.031587752428963355,EBF1;FSTL5;LHFPL3;RAP1GAP2;SEMA3E,0.06866902701948555,0.07432412336226672,1.1632391061380805
MHb,Dorsal,LHb.2,50,500,481,50,14,10.848917439923865,1.2192693904178152e-09,COL25A1;CSMD1;FOXP2;HTR4;LRRC7;OPCML;PBX3;PRICKLE2;RGS7;SGCZ;SHROOM3;SLC8A1;SPHKAP;THSD7B,1.2192693904178151e-08,1.1612089432550621e-08,7.913900328962153
MHb,Dorsal,LHb.3,50,500,481,50,8,5.24393436021343,0.00034447271546968157,HS6ST2;INPP4B;KCNH8;LRRC4C;NEDD4L;PTPRD;SNTG1;TMEFF2,0.0011482423848989385,0.0013185558486877764,2.939966426125442
MHb,Dorsal,LHb.4,50,500,481,50,6,3.737799043062201,0.008220710564553316,BTBD11;CDH10;NEDD4L;PTPRD;SEMA5A;SNTG1,0.01957312039179361,0.02184906462339752,1.708339932599049
