compartment,mouse_region,human_cluster,human_marker_depth,mouse_marker_depth,n_mouse_markers,n_human_markers,n_overlap,odds_ratio,p_value,overlap_genes,p_adj_grid,p_adj_all_sensitivity_tests,neg_log10_p_adj_grid
LHb,Marginal,MHb.1,200,100,95,195,7,5.918097195357833,0.000320090684018872,ITM2B;ITM2C;PCSK1N;SCG2;SYT4;TIMP2;TSPAN13,0.0005566794504676036,0.0008157506341544107,3.2543948101520987
LHb,Marginal,MHb.2,200,100,95,200,2,1.5180840664711632,0.3854790983627265,GABBR1;TSPAN13,0.3953631778079246,0.5045125213745295,0.40300378120216435
LHb,Marginal,MHb.3,200,100,95,200,2,1.5180840664711632,0.3854790983627265,PRNP;SYT4,0.3953631778079246,0.5045125213745295,0.40300378120216435
LHb,Oval/Medial,LHb.1,200,100,95,200,21,22.189038200211385,1.0246952297313699e-19,CACNA2D1;CADPS;CNTN4;CTNND2;DAB1;FAM135B;FAM155A;FGF13;FRMD4A;INPP4B;KALRN;KCNIP4;KCNJ3;LINGO2;LSAMP;NTNG1;PPP2R2B;RBFOX1;RMST;RYR2;SHISA9,5.123476148656849e-19,1.1923726309601396e-18,18.29043528122594
LHb,Oval/Medial,LHb.2,200,100,95,199,13,11.923485444531865,6.528194630943364e-10,ADGRB3;CACNA1C;CACNB2;CEP112;CSMD1;GABRB1;GRIN2B;KCNQ3;KIRREL3;LRRC7;PDE10A;RGS7;ZFHX3,2.0086752710594963e-09,3.3693907772610907e-09,8.697090267027699
LHb,Oval/Medial,LHb.3,200,100,95,200,23,25.263182674199623,1.7696357734282786e-22,ADARB2;CACNA1A;CADPS;CELF2;CTNNA2;DCC;GRM1;HS6ST3;INPP4B;KALRN;KCTD16;LRFN5;LRRC4C;LRRTM4;LSAMP;MARCH1;PDE10A;PTPRD;RMST;SHISA9;TENM4;UNC5C;ZFHX3,1.0112204419590164e-21,2.633876499986275e-21,20.995154159650827
LHb,Oval/Medial,LHb.4,200,100,95,200,30,38.022624434389144,5.782601754982029e-33,ARPP21;CACNA1A;CACNA2D1;CADPS;CELF2;CHRM3;DAB1;FAM135B;FGF13;FRMD4A;GABRB1;GRM7;INPP4B;KALRN;KCNIP4;KCTD16;LRRC4C;LRRTM4;LSAMP;MARCH1;NAV2;NAV3;NRXN3;NTNG1;PTPRD;RBFOX1;RMST;SHISA9;XKR4;ZFHX3,7.710135673309372e-32,2.3130407019928114e-31,31.112937979711536
LHb,Oval/Medial,LHb.5,200,100,95,200,31,40.14293639053255,1.4696842594461737e-34,CACNA1A;CACNA2D1;CACNA2D3;CACNB2;CADPS;CNTN4;CNTN5;DLG2;DLGAP2;DMD;FAM135B;FGF13;FRMD4A;GRM7;KALRN;KCNIP4;KCTD16;LINGO2;LRRC7;LSAMP;MARCH1;NAV3;NTNG1;PDE10A;RALYL;RBFOX1;RMST;SHISA9;SORBS2;TENM4;XKR4,2.9393685188923472e-33,6.270652840303675e-33,32.53174596149858
LHb,Oval/Medial,LHb.6,200,100,95,200,2,1.5180840664711632,0.3854790983627265,DCC;DLGAP1,0.3953631778079246,0.5045125213745295,0.40300378120216435
LHb,Oval/Medial,LHb.7,200,100,95,199,10,8.705882352941176,8.01150649735814e-07,ADGRB3;CNTN5;CTNNA2;GRIK2;LINGO2;LRFN5;NTM;RYR3;ZBTB20;ZFHX3,1.5260012375920265e-06,2.880541661971466e-06,5.816445114166741
LHb,Oval/Medial,MHb.1,200,100,95,195,6,4.98876404494382,0.0019133630388712816,ASIC2;CNTN4;DLG2;IL1RAPL1;KCND2;PPP3CA,0.0028895732621871052,0.004193672413964453,2.5391662899637377
LHb,Oval/Medial,MHb.2,200,100,95,200,9,7.66199926945087,7.238404042418458e-06,ASIC2;DLGAP1;EPHA6;IL1RAPL1;MDGA2;NAV2;RYR2;TCF4;UBE2E2,1.3160734622579014e-05,2.375681326742468e-05,4.880719868045177
LHb,Oval/Medial,MHb.3,200,100,95,200,12,10.756472699307869,8.158051369677962e-09,ARPP21;ASIC2;AUTS2;CACNA2D1;CACNA2D3;CACNB2;CSMD1;GABRB1;GRM1;NTNG1;RBFOX1;TCF4,1.9195414987477558e-08,3.7293949118527825e-08,7.716802494391933
LHb,Hbx,LHb.1,200,200,182,200,21,10.135292688851106,9.965750412688129e-14,ARL15;CDH18;DACH1;EBF1;GLCE;GRIA1;GRIN2A;HTR4;LHFPL3;LRP1B;LUZP2;MACROD2;MYO16;NDST4;PCDH11X;SEMA3D;SLIT2;SNTG1;SORCS3;TLL1;TMTC2,3.066384742365578e-13,7.416372400140004e-13,12.513373354699088
LHb,Hbx,LHb.2,200,200,182,199,33,18.574674537074472,1.3276497232765005e-27,CSMD3;ERBB4;FOXP2;GALNT13;GPR151;GRIN3A;HTR2C;HTR4;KCNH5;KCNMB4;LHX9;MYO16;NCALD;NCAM2;NEK7;OPCML;OPRM1;PARD3B;PBX3;PDE1A;POU6F2;PRKD1;PRKG1;PTPRN2;RIMBP2;SGCZ;SLC8A1;TCF7L2;THSD7B;TLL1;TMEM117;TRPM3;VAV3,7.586569847294289e-27,3.540399262070668e-26,26.11995453940271
LHb,Hbx,LHb.3,200,200,182,200,17,7.828614008941877,7.110504716159676e-10,BASP1;CDH10;CDH18;EBF1;GABRG3;GLCE;GRIA1;HS6ST2;LRP1B;LUZP2;MGAT4C;NLGN1;PBX1;PCDH11X;PCSK1;SNTG1;SORCS3,1.4221009432319352e-09,3.640578414673754e-09,8.847069575524191
LHb,Hbx,LHb.4,200,200,182,200,9,3.785158732560603,0.0010707566181301714,BASP1;BTBD11;CDH10;GABRG3;GRM5;MAGI1;NCALD;NEGR1;SNTG1,0.0015296523116145307,0.00246505120720615,2.815407272650967
LHb,Hbx,LHb.5,200,200,182,200,15,6.750121378863894,4.044088908798859e-08,CSMD3;DOK6;ERBB4;FOCAD;GALNTL6;LUZP2;NCALD;NDST4;NEGR1;PBX1;POU6F2;SEMA3D;SORCS3;TLL1;TMTC2,7.352888925088834e-08,1.6591133984815833e-07,7.133541994559383
LHb,Hbx,LHb.6,200,200,182,200,30,16.158668730650156,8.426585372995257e-24,BRINP3;CADPS2;CNTNAP2;DLGAP1;ERBB4;GALNT13;GALNTL6;GNG8;GRM5;KCTD8;LCORL;LPAR1;NDST4;OLFM1;OPCML;PCDH9;PLD5;PRKD1;PTPRZ1;RAB27B;RCAN2;ROBO1;RSPO3;SYT6;SYT9;SYTL2;TENM2;THSD7B;TRPM3;VAV3,3.745149054664558e-23,1.4192143786097275e-22,22.426530892963147
LHb,Hbx,LHb.7,200,200,182,199,32,17.783313373253492,2.440781992505552e-26,CADPS2;CAMK2D;CDH18;DOK6;DPP6;FGF14;GNAO1;GPR151;GRIN2A;HTR2C;KCNH5;KLHL1;LPAR1;LRP1B;MGAT4C;MSI2;NLGN1;NRG1;NRXN1;NWD2;PBX3;PCDH11X;PDE4D;PRKD1;PRKG1;RBMS3;SGCZ;SLC2A13;SLC8A1;TCF7L2;THSD7A;TRPM3,1.2203909962527759e-25,5.507583933945476e-25,24.913501005136613
LHb,Hbx,MHb.1,200,200,182,195,13,5.877430262045647,1.2847246207444004e-06,GNG8;H3F3B;HSPA8;KCNMA1;NCALD;OAZ1;OPCML;PCSK1N;PLD5;SYT6;SYTL2;THSD7B;TMSB10,2.2343036882511315e-06,4.517712952068221e-06,5.650857797573151
LHb,Hbx,MHb.2,200,200,182,200,22,10.745084269662922,9.332713332903065e-15,BRINP3;CACNA1E;CACNB3;CADPS2;CDK14;DACH1;DLGAP1;FSTL1;GNG8;KCNMA1;KCTD8;LCORL;MCTP1;NEK7;NWD2;PDE1A;PLD5;SPOCK1;SYT9;THSD7B;VAV3;ZIC1,3.110904444301022e-14,7.6576109398179e-14,13.5071133286374
LHb,Hbx,MHb.3,200,200,182,200,8,3.3275862068965516,0.0041532038235301055,DACH1;ERBB4;FOXP2;GRM5;LCORL;PLD5;STXBP5;SYT9,0.005191504779412631,0.00841155204765591,2.284706741829026
LHb,Lateral,LHb.1,200,200,182,200,24,12.006904487917145,6.934028250756192e-17,AGBL4;ALCAM;CHL1;CNTN6;CTNND2;DACH1;FSTL5;GRIA1;GRIN2A;HDAC9;HTR4;INPP4B;KCNH8;LHFPL3;LINGO2;LRP1B;LSAMP;MACROD2;MAST4;NELL1;PCDH11X;PCLO;SLIT2;SNTG1,2.7736113003024767e-16,7.044092191244385e-16,15.556954401936816
LHb,Lateral,LHb.2,200,200,182,199,37,21.93537675606641,7.657460198841903e-33,ADCY8;ADGRB3;ANO4;CCDC85A;COL25A1;CSMD3;ERBB4;GALNT13;GPHN;GRID1;GRIN3A;HTR2C;HTR4;KCNH5;KCNH7;LRRTM3;NCAM2;PARD3B;PBX3;PCDH15;PDE1A;PLCL1;PRKD1;PTPRN2;RIT2;SGCZ;SLC8A1;SPOCK3;SRGAP1;TCF7L2;THSD7B;TMEM117;TMTC1;TRPM3;UNC5D;VAV3;ZFHX4,7.657460198841902e-32,2.8828085454463633e-31,31.11591525184666
LHb,Lateral,LHb.3,200,200,182,200,18,8.386089520235862,8.504999950186639e-11,CTNNA2;DCC;GRIA1;INPP4B;KCNH8;KLHL29;LRFN5;LRP1B;LSAMP;MGAT4C;NELL1;NLGN1;PBX1;PCDH11X;PTPRD;SLC24A3;SNTG1;TMEFF2,1.8899999889303642e-10,4.859999971535223e-10,9.723538198370397
LHb,Lateral,LHb.4,200,200,182,200,12,5.2190237797246555,9.814401499367737e-06,BTBD11;GRM5;INPP4B;LRRTM3;LSAMP;MAGI1;NEGR1;NELL1;PTPRD;RIT2;SNTG1;TMEFF2,1.5703042398988378e-05,3.17233179777543e-05,4.804016196693554
LHb,Lateral,LHb.5,200,200,182,200,19,8.956140053553876,9.534697332198266e-12,ADGRL3;AGBL4;ALCAM;CHL1;CNTN6;CSMD3;DLG2;ERBB4;IL1RAPL2;KCNC2;LINGO2;LSAMP;MLLT3;NEGR1;PBX1;PCLO;RALYL;RIT2;TENM1,2.3836743330495664e-11,5.924472128744553e-11,10.622753079896901
LHb,Lateral,LHb.6,200,200,182,200,19,8.956140053553876,9.534697332198266e-12,CADM2;CNTNAP2;DCC;ERBB4;GALNT13;GRM5;KCTD8;LCORL;MMP16;PARM1;PRKD1;RCAN2;RIMS1;ROBO1;TENM2;THSD7B;TNR;TRPM3;VAV3,2.3836743330495664e-11,5.924472128744553e-11,10.622753079896901
LHb,Lateral,LHb.7,200,200,182,199,50,35.4357331706325,1.0612019265024612e-51,ADGRB3;CAMK2D;CCDC85A;CHRM2;CNTNAP4;COL25A1;CPNE4;CTNNA2;DPP6;ELAVL4;FGF14;FLRT2;GNAO1;GRID1;GRIK2;GRIN2A;HTR2C;KCNH5;KCNH7;KLHL1;KLHL29;LINGO2;LRFN5;LRP1B;MAPK4;MGAT4C;MSI2;NLGN1;NRG1;NRXN1;NTM;NWD2;PBX3;PCDH11X;PDE4D;PRKCB;PRKD1;RBMS3;RGS6;SGCZ;SLC24A3;SLC2A13;SLC8A1;SRGAP1;SYT1;TCF7L2;THSD7A;TMEM163;TMTC1;TRPM3,4.2448077060098446e-50,1.6979230824039378e-49,49.37214197894426
LHb,Lateral,MHb.1,200,200,182,195,7,2.9574468085106385,0.012586459240142813,CNTN6;DLG2;KCNMA1;PLCL1;RIMS1;SCUBE1;THSD7B,0.015256314230476138,0.022252303628981767,1.8165503748154581
LHb,Lateral,MHb.2,200,200,182,200,23,11.36883061507302,8.265041116375922e-16,CACNA1E;CDK14;CNNM2;DACH1;DGKB;DPP10;EML5;FAT3;KCNMA1;KCTD8;LCORL;MDGA2;NDST3;NWD2;PDE1A;RGS6;SCUBE1;SEMA6D;SLC24A2;SV2C;THSD7B;TNR;VAV3,3.0054694968639714e-15,7.450177907719142e-15,14.522087675418167
LHb,Lateral,MHb.3,200,200,182,200,10,4.252753977968176,0.0002474102824861786,AUTS2;DACH1;DPP10;ERBB4;GRM5;LCORL;NDST3;RASGEF1B;SLC24A2;TMEFF2,0.0003665337518313757,0.0006570231568097688,3.4358860276825895
LHb,Marginal,LHb.1,200,200,193,200,2,0.7339891057168544,0.7565018594028063,CHL1;SPARCL1,0.7565018594028063,0.9100774248454813,0.1211900001888632
LHb,Marginal,LHb.2,200,200,193,199,7,2.721634184587814,0.01865827141448915,CALY;CBLN2;GPM6A;GPR151;LY6H;SPOCK2;TSPAN13,0.021950907546457822,0.03280575193756334,1.658547519418634
LHb,Marginal,LHb.3,200,200,193,200,9,3.5560550876394266,0.0016109103601136914,CHGA;GABRA1;GABRG2;GLRB;LGI2;PCDH10;PCDH17;STMN2;TMEM47,0.0020785940130499244,0.0035798008002526473,2.682230327941285
LHb,Marginal,LHb.4,200,200,193,200,9,3.5560550876394266,0.0016109103601136914,CALM1;CBLN1;GABRA1;GLRB;SCG2;SLC12A5;SLC22A17;STMN2;TMEM47,0.0020785940130499244,0.0035798008002526473,2.682230327941285
LHb,Marginal,LHb.5,200,200,193,200,5,1.8933442444080741,0.13512979066869465,CD47;CHL1;GABRA1;PCDH17;SCG2,0.15443404647850817,0.20541876023605662,0.8112569490278446
LHb,Marginal,LHb.6,200,200,193,200,3,1.1124766230296554,0.5099707032817146,GABBR1;OLFM1;THY1,0.5368112666123311,0.6288656071296673,0.27017837775669235
LHb,Marginal,LHb.7,200,200,193,199,4,1.5066612399945734,0.2830490781864259,APP;CBLN2;CNTN1;GPR151,0.3144989757626954,0.3799169051072261,0.5023807645949726
LHb,Marginal,MHb.1,200,200,193,195,9,3.652962833099579,0.0013521448245868946,HSPA8;ITM2B;ITM2C;NRN1;PCSK1N;SCG2;SYT4;TIMP2;TSPAN13,0.0018650273442577857,0.0030363953955635527,2.729314796362955
LHb,Marginal,MHb.2,200,200,193,200,3,1.1124766230296554,0.5099707032817146,GABBR1;PCSK2;TSPAN13,0.5368112666123311,0.6288656071296673,0.27017837775669235
LHb,Marginal,MHb.3,200,200,193,200,2,0.7339891057168544,0.7565018594028063,PRNP;SYT4,0.7565018594028063,0.9100774248454813,0.1211900001888632
LHb,Oval/Medial,LHb.1,200,200,189,200,37,20.78487245721666,4.0601398214606627e-32,CACNA2D1;CADPS;CDH18;CNTN4;CTNND2;DAB1;FAM135B;FAM155A;FGF13;FRMD4A;GPC6;HDAC9;INPP4B;KALRN;KCNIP4;KCNJ3;LINGO2;LRP1B;LSAMP;MAST4;NTNG1;OSBPL6;OXR1;PCDH7;PCLO;PDE4B;PLXNA4;PPP2R2B;PTPRG;R3HDM1;RBFOX1;RMST;RYR2;SHISA9;SRRM4;SYN2;TOX,2.7067598809737753e-31,1.3676260451235917e-30,30.567550269162425
LHb,Oval/Medial,LHb.2,200,200,189,199,20,9.191101120624111,1.862031144223533e-12,ADGRB3;CACNA1C;CACNB2;CEP112;CIT;CSMD1;GABRB1;GRIN2B;KCNQ3;KCNT2;KIRREL3;LDB2;LRRC7;OPCML;PDE10A;PITPNC1;PRICKLE2;PRKG1;RGS7;ZFHX3,5.3200889834958085e-12,1.2544209813716433e-11,11.274081103660212
LHb,Oval/Medial,LHb.3,200,200,189,200,37,20.78487245721666,4.0601398214606627e-32,ADARB2;CACNA1A;CACNA1B;CADPS;CDH18;CELF2;CNKSR2;CSMD2;CTNNA2;DCC;GABRB2;GABRG3;GRIK1;GRM1;HS6ST3;INPP4B;KALRN;KCTD16;LRFN5;LRP1B;LRRC4C;LRRTM4;LSAMP;MARCH1;PCDH7;PDE10A;PLXNA4;PTPRD;PTPRG;RMST;SHISA9;SOBP;SYNPO2;TENM4;TRIM9;UNC5C;ZFHX3,2.7067598809737753e-31,1.3676260451235917e-30,30.567550269162425
LHb,Oval/Medial,LHb.4,200,200,189,200,42,25.17721518987342,6.194621766088371e-39,ARPP21;CACNA1A;CACNA1B;CACNA2D1;CADPS;CAMK2A;CELF2;CHRM3;CNKSR2;CSMD2;DAB1;EDIL3;FAM135B;FGF13;FRMD4A;GABRB1;GABRG3;GRIK1;GRM7;GRM8;INPP4B;KALRN;KCNIP4;KCTD16;LRRC4C;LRRTM4;LSAMP;MARCH1;NAV2;NAV3;NRXN3;NTNG1;PCDH7;PTPRD;PTPRG;RBFOX1;RMST;SHISA9;SOBP;SYN2;XKR4;ZFHX3,8.259495688117828e-38,3.3037982752471313e-37,37.083046469211574
LHb,Oval/Medial,LHb.5,200,200,189,200,48,31.195968645016798,1.2264925374529072e-47,ADGRL3;CACNA1A;CACNA1B;CACNA2D1;CACNA2D3;CACNB2;CADPS;CAMK2A;CNTN4;CNTN5;CSMD2;DLG2;DLGAP2;DMD;FAM135B;FGF13;FRMD4A;GALNT17;GRIK1;GRM7;IL1RAP;KALRN;KCNC2;KCNIP4;KCTD16;LINGO2;LRRC7;LSAMP;MARCH1;NAV3;NTNG1;PCDH7;PCLO;PDE10A;PDE4B;PITPNC1;PLXNA4;PTPRG;RALYL;RBFOX1;RMST;SHISA9;SORBS2;SRRM4;SYNPO2;TENM4;TOX;XKR4,2.4529850749058142e-46,1.5699104479397212e-45,45.610305094233794
LHb,Oval/Medial,LHb.6,200,200,189,200,12,5.010097367472052,1.4372817027061192e-05,CADM2;CSMD2;DCC;DLGAP1;GRIP1;MBP;OPCML;PRICKLE1;PRICKLE2;RIMS1;ROBO2;SLIT3,2.2112026195478757e-05,4.576419351900081e-05,4.655371459809462
LHb,Oval/Medial,LHb.7,200,200,189,199,19,8.631339869281046,1.7039123737783676e-11,ADGRB3;CDH18;CLSTN2;CNTN5;CTNNA2;FGF14;GPC6;GRIK2;LINGO2;LRFN5;LRP1B;NEBL;NTM;PLCB1;PRICKLE2;PRKG1;RYR3;ZBTB20;ZFHX3,4.009205585360865e-11,1.0485614607866878e-10,10.396941673283386
LHb,Oval/Medial,MHb.1,200,200,189,195,13,5.640827922077922,1.9628620434440155e-06,ASIC2;CNTN4;DLG2;IL1RAPL1;KCND2;LDB2;OPCML;PEX5L;PLEKHA5;PPP3CA;RIMS1;ROBO2;SYT7,3.271436739073359e-06,6.864654141006393e-06,5.485261473390071
LHb,Oval/Medial,MHb.2,200,200,189,200,16,6.985172153807489,9.570907308451275e-09,ASIC2;ATRNL1;DLGAP1;EPHA6;GABRA2;IL1RAPL1;MDGA2;NAV2;NXPH1;PEX5L;PLEKHA5;ROBO2;RYR2;SLIT3;TCF4;UBE2E2,1.8230299635145284e-08,4.344241615183557e-08,7.73920619317603
LHb,Oval/Medial,MHb.3,200,200,189,200,18,8.038750722961248,1.5920549739793265e-10,ARPP21;ASIC2;AUTS2;CACNA2D1;CACNA2D3;CACNB2;CSMD1;GABRB1;GRM1;KCNB2;NTNG1;NXPH1;PEX5L;RBFOX1;ROBO2;SLIT3;TCF4;TMEM108,3.35169468206174e-10,9.016948525192645e-10,9.474735549688253
LHb,Hbx,LHb.1,200,500,450,200,33,6.469779864730969,4.325758249777734e-15,ABLIM1;AGBL4;ARL15;ASTN2;CASZ1;CDH18;CDH7;DACH1;EBF1;FSTL5;GLCE;GPR158;GRIA1;GRIN2A;HTR4;LHFPL3;LRP1B;LSAMP;LUZP2;MACROD2;MYO16;NDST4;NECTIN3;PCDH11X;SEMA3D;SLIT2;SNTG1;SORCS3;SSTR2;TENM3;TESC;TLL1;TMTC2,9.612796110617187e-15,3.595435428386688e-14,14.017150269065532
LHb,Hbx,LHb.2,200,500,450,199,45,9.86002886002886,4.149126620272425e-26,ADCY8;CALY;CBLN2;CHSY3;CSMD3;ERBB4;FOXP2;GALNT13;GPR151;GRIN3A;HPCAL1;HTR2C;HTR4;KCNH5;KCNH7;KCNMB4;LHX9;MAOA;MYO16;NCALD;NCAM2;NEK7;NHLH2;OPCML;OPRM1;PARD3B;PBX3;PDE1A;PLCL1;POU6F2;PPP1R9A;PRKD1;PRKG1;PTPRN2;PTPRQ;RIMBP2;SGCZ;SLC8A1;TCF7L2;THSD7B;TLL1;TMEM117;TRPM3;VAV3;VWA5B1,2.074563310136212e-25,8.85147012324784e-25,24.683073307124108
LHb,Hbx,LHb.3,200,500,450,200,23,4.151801426322127,8.506466223011394e-08,BASP1;CDH10;CDH18;CDH7;EBF1;GABRG3;GLCE;GPR158;GRIA1;HS6ST2;LRP1B;LSAMP;LUZP2;MGAT4C;NLGN1;PBX1;PCDH11X;PCSK1;SCN9A;SNTG1;SORCS3;STMN2;TENM3,1.361034595681823e-07,3.381452411631858e-07,6.866130835470613
LHb,Hbx,LHb.4,200,500,450,200,18,3.1222527472527473,6.412831967606785e-05,ABLIM1;BASP1;BTBD11;CDH10;EPB41L4A;GABRG3;GPR158;GRM5;ID4;LSAMP;MAGI1;NCALD;NEGR1;SCN9A;SNTG1;STMN2;TMEM196;TRPC4,8.845285472561083e-05,0.00018160232120656382,4.05328814611691
LHb,Hbx,LHb.5,200,500,450,200,26,4.809097809585773,8.712585560661653e-10,AGBL4;ASTN2;CDH7;CHSY3;CSMD3;DOK6;ERBB4;FOCAD;GALNTL6;GPR158;LSAMP;LUZP2;MLLT3;NCALD;NDST4;NEGR1;PBX1;POU6F2;SEMA3D;SEMA6A;SORCS3;TENM3;TLL1;TMEM196;TMTC2;TRPC4,1.515232271419418e-09,4.322523068855394e-09,8.819520788637709
LHb,Hbx,LHb.6,200,500,450,200,50,11.391666666666667,3.7654232214163434e-31,AMIGO2;BRINP3;BTBD3;CADM2;CADPS2;CASZ1;CELF4;CNIH3;CNTNAP2;DLGAP1;EPB41L4A;ERBB4;ETV1;GABBR1;GALNT13;GALNTL6;GNG8;GPR139;GRM5;GUCY1A1;KCTD8;LCORL;LPAR1;LRP8;MARCH4;NDST4;OLFM1;OPCML;PCDH9;PLD5;PRKD1;PTPRZ1;RAB27B;RAP1GAP;RBMS1;RCAN2;RIMS1;ROBO1;RSPO3;SLIT3;SORCS2;SSTR2;SYT6;SYT9;SYTL2;TENM2;THSD7B;TNR;TRPM3;VAV3,2.1516704122379106e-30,1.2049354308532299e-29,29.667224252108156
LHb,Hbx,LHb.7,200,500,450,199,43,9.253953253953254,3.8668746784120254e-24,ASTN2;CADPS2;CAMK2D;CBLN2;CDH18;CPNE4;DOK6;DPP6;ELAVL4;FGF14;GNAO1;GPR151;GRIN2A;HTR2C;KCNH5;KCNH7;KLHL1;LPAR1;LRP1B;MGAT4C;MSI2;NLGN1;NRG1;NRXN1;NWD2;PBX3;PCDH11X;PDE4D;PLEKHA6;PRKCA;PRKD1;PRKG1;PTPRQ;RBMS3;RGS6;SGCZ;SLC2A13;SLC8A1;SV2B;TCF7L2;THSD7A;TMEM163;TRPM3,1.7186109681831222e-23,6.688648092388368e-23,22.76482242086531
LHb,Hbx,MHb.1,200,500,450,195,28,5.424468598348327,1.767006970157183e-11,CABLES1;CELF4;GNG8;GPR139;GUCY1A1;H3F3B;HSPA8;KCNK13;KCNMA1;MYL6;MYO1B;NCALD;NHLH2;OAZ1;OPCML;PCSK1N;PIP4K2A;PLCL1;PLD5;RIMS1;SELENOM;SLC4A4;SORCS2;SYT6;SYTL2;THSD7B;TMSB10;TUBA1A,3.2127399457403324e-11,1.0770328199053307e-10,10.493124426860806
LHb,Hbx,MHb.2,200,500,450,200,39,8.05036949721177,2.759322532827269e-20,AKAIN1;AMIGO2;BRINP3;CABLES1;CACNA1E;CACNB3;CADPS2;CASZ1;CDK14;CELF4;CNNM2;DACH1;DGKB;DLGAP1;ETV1;FSTL1;GABBR1;GABBR2;GNG8;GUCY1A1;KCNMA1;KCTD8;LCORL;MBNL2;MCTP1;NEK7;NRP2;NWD2;NXPH1;PDE1A;PLD5;RGS6;SLIT3;SPOCK1;SYT9;THSD7B;TNR;VAV3;ZIC1,7.88377866522077e-20,3.3320121151121745e-19,19.103265576911948
LHb,Hbx,MHb.3,200,500,450,200,13,2.168761242795433,0.010963822791614064,DACH1;ERBB4;FOXP2;GRM5;LCORL;NRP2;NXPH1;PLD5;RASGEF1B;SLIT3;STXBP5;STXBP5L;SYT9,0.014146868118211696,0.020338685758356526,1.8493396950885133
LHb,Lateral,LHb.1,200,500,466,200,41,8.278875323714391,1.4507367954774976e-21,ABLIM1;AGBL4;ALCAM;CHL1;CNTN6;CTNND2;DAB1;DACH1;DLC1;DPF3;FRMD4A;FSTL5;GLCE;GPR158;GRIA1;GRIK4;GRIN2A;HDAC9;HTR4;INPP4B;KCNH8;LHFPL3;LINGO2;LRP1B;LSAMP;MACROD2;MAST4;NECTIN3;NELL1;OXR1;PCDH11X;PCLO;PLCL2;RAB3C;SLIT2;SNTG1;SORCS3;SYN3;TENM3;TLL1;TMTC2,5.2754065290090815e-21,1.8948398961338744e-20,20.27774406749899
LHb,Lateral,LHb.2,200,500,466,199,59,14.148402948402948,1.9517070321648146e-40,ADCY8;ADGRB3;ANO4;CBLN2;CCDC85A;COL25A1;CSMD3;DOCK4;ERBB4;FRY;GALNT13;GPHN;GRID1;GRIN3A;HTR2C;HTR4;IMMP2L;KCNH5;KCNH7;LHX9;LRRTM3;MAGI3;NCALD;NCAM2;NEK7;OLFM3;PARD3B;PBX3;PCDH15;PDE1A;PLCL1;PLXNC1;PMFBP1;POU6F2;PPM1E;PRKD1;PTPRN2;PTPRQ;RELN;RGS7;RIT2;SGCZ;SLC8A1;SPHKAP;SPOCK3;SRGAP1;TCF7L2;THSD7B;TLL1;TMEM117;TMTC1;TNIK;TRPM3;UNC5D;VAV3;VWC2;XPR1;ZFHX3;ZFHX4,1.3011380214432098e-39,1.135538636895892e-38,38.885676632130334
LHb,Lateral,LHb.3,200,500,466,200,38,7.476577823929849,7.356232102146505e-19,ADGRL2;CTNNA2;DCC;FRMD3;FRMD4B;GLCE;GPR158;GRIA1;GRIA3;GRIK4;HS6ST2;INPP4B;KCNH8;KLHL29;LRFN5;LRP1B;LRRC4C;LSAMP;MGAT4C;NEDD4L;NELL1;NLGN1;NTRK3;PBX1;PCDH10;PCDH11X;PLCH1;PLCL2;PTCHD4;PTPRD;RAB3C;SLC24A3;SNTG1;SORCS3;SRGAP3;TENM3;TMEFF2;ZFHX3,1.839058025536626e-18,8.117221629954765e-18,17.735404567785952
LHb,Lateral,LHb.4,200,500,466,200,36,6.963131026659104,3.945152604134822e-17,ABLIM1;ADGRL2;ARHGEF11;BTBD11;DAB1;DNAH9;EPB41L3;FHIT;FRMD3;FRMD4A;GPR158;GRIA2;GRIK4;GRM5;INPP4B;LRRC4C;LRRTM3;LSAMP;MAGI1;NAV3;NCALD;NEDD4L;NEGR1;NELL1;PEG3;PLCB4;PTPRD;RAB3C;RIT2;SNTG1;SRGAP3;TMEFF2;TMEM255A;TRPC4;XKR4;ZFHX3,9.282712009728993e-17,4.13917650269883e-16,16.0323251230494
LHb,Lateral,LHb.5,200,500,466,200,40,8.007042253521126,1.1960053581574446e-20,ADGRL3;AGBL4;ALCAM;CDH13;CHL1;CNTN5;CNTN6;CSMD3;DLG2;DOK6;ERBB4;FOCAD;FRMD4A;GPR158;GRIK4;IL1RAPL2;KCNC2;LINGO2;LSAMP;MLLT3;NAV3;NCALD;NEGR1;PBX1;PCLO;POU6F2;RAB3C;RALGPS2;RALYL;RIT2;SEMA6A;SLC35F1;SORCS3;TBL1X;TENM1;TENM3;TLL1;TMTC2;TRPC4;XKR4,3.680016486638291e-20,1.4720065946553164e-19,19.43415023566344
LHb,Lateral,LHb.6,200,500,466,200,33,6.223409992947131,1.1847588443280005e-14,CADM2;CNTNAP2;COL11A1;DCC;ERBB4;ETV1;GABBR1;GALNT13;GALNT14;GRM5;KCTD8;LCORL;LPAR1;MAGI3;MCC;MME;MMP16;PARM1;PRKD1;PTCHD4;PTPRZ1;RBMS1;RCAN2;RIMS1;ROBO1;ROBO3;SYTL2;TENM2;THSD7B;TNR;TRPM3;VAV2;VAV3,2.256683513005715e-14,9.246898297194151e-14,13.646529343976269
