mouse_gene,scores,logFC_vs_other_region,pvals,pvals_adj,pct_nz_group,pct_nz_reference,region,mouse_gene_upper,is_region_marker
Pcdh19,10.561383,2.0368161,4.4997973636096304e-26,9.589489111513277e-25,0.0981618832634634,0.027637485970819303,LHb,PCDH19,True
Thrb,10.507733,1.5711758,7.95833443667935e-26,1.6804968604867947e-24,0.11854240567558852,0.04931257014590348,LHb,THRB,True
Gabra3,10.505225,2.401164,8.17274729630597e-26,1.721278483304024e-24,0.08919703321509191,0.018869248035914703,LHb,GABRA3,True
Pdzrn4,10.503235,2.5431514,8.346946304449059e-26,1.7556808384195517e-24,0.08990648178007095,0.01999158249158249,LHb,PDZRN4,True
Npas3,10.415058,1.0916066,2.1166804269272005e-25,4.395032850519572e-24,0.14937117059013222,0.08045735129068463,LHb,NPAS3,True
Cpne7,10.179682,3.5723488,2.443600827305532e-24,4.8856913945200225e-23,0.07513705256368913,0.006944444444444444,LHb,CPNE7,True
Srrm4,10.168437,1.3473349,2.7427427021261936e-24,5.477020148998912e-23,0.15124153498871332,0.08873456790123457,LHb,SRRM4,True
Sorcs1,10.161419,2.0763009,2.947538194138655e-24,5.871481562831618e-23,0.09590454692034828,0.02833894500561167,LHb,SORCS1,True
Ildr2,10.144829,1.3654457,3.493910177250915e-24,6.94275148857906e-23,0.12879716220574008,0.06207912457912458,LHb,ILDR2,True
Mapt,10.119197,0.67674947,4.541256167894503e-24,8.968842309608497e-23,0.28519832312157367,0.23393658810325477,LHb,MAPT,True
Gm13629,10.0925455,2.4633965,5.960330443390339e-24,1.1671712460271035e-22,0.08855207997420186,0.021464646464646464,LHb,GM13629,True
Kcnc1,10.062591,2.9378035,8.084222398465153e-24,1.5811644171121387e-22,0.07907126733311835,0.011714365881032548,LHb,KCNC1,True
Adcy1,10.031769,3.0551686,1.105184419465122e-23,2.143448199622104e-22,0.07720090293453724,0.009960718294051627,LHb,ADCY1,True
Fnbp1l,10.025381,1.5003333,1.1790345853894383e-23,2.2784808146564116e-22,0.11796194775878749,0.051837822671156004,LHb,FNBP1L,True
Cacna1g,10.003297,2.2342558,1.4740568270286832e-23,2.8452111189962946e-22,0.091002902289584,0.02441077441077441,LHb,CACNA1G,True
Luzp2,9.989986,0.7541944,1.686048396800841e-23,3.2466467640778095e-22,0.218574653337633,0.15677609427609426,LHb,LUZP2,True
Nos1ap,9.903472,2.8647761,4.0206856257755283e-23,7.615291568725898e-22,0.07971622057400839,0.013538159371492706,LHb,NOS1AP,True
Synpo2,9.881941,3.1976607,4.9857712248594495e-23,9.399166615629558e-22,0.07752337955498226,0.011644219977553312,LHb,SYNPO2,True
Ntm,9.848152,0.39021254,6.981598290888177e-23,1.3077584964367532e-21,0.5155756207674943,0.4912317620650954,LHb,NTM,True
Itpr1,9.826956,1.4204104,8.618425311234464e-23,1.6115957157134967e-21,0.1200257981296356,0.05534511784511784,LHb,ITPR1,True
Fstl4,9.685056,4.032112,3.490170551606732e-22,6.3502259473834516e-21,0.06946146404385682,0.004559483726150393,LHb,FSTL4,True
Mef2c,9.655429,1.4643602,4.662050302525394e-22,8.434973561895776e-21,0.12208964850048372,0.05955387205387205,LHb,MEF2C,True
Neto1,9.602083,2.1748378,7.834435710974261e-22,1.4049001953992093e-20,0.08758465011286681,0.02356902356902357,LHb,NETO1,True
Rph3a,9.446161,2.202421,3.5148378290392876e-21,6.126347185852422e-20,0.08216704288939052,0.018799102132435467,LHb,RPH3A,True
Otud7a,9.426957,0.8029409,4.221564248132729e-21,7.318735446253687e-20,0.2403095775556272,0.19297138047138046,LHb,OTUD7A,True
Limch1,9.390273,1.1024561,5.984473741045425e-21,1.033072174614832e-19,0.15001612383102225,0.09027777777777778,LHb,LIMCH1,True
Herc3,9.376246,2.0072265,6.836341173230321e-21,1.1763597710319195e-19,0.09364721057723314,0.03170594837261504,LHb,HERC3,True
Phactr1,9.359164,0.8717588,8.037024339438247e-21,1.3741952292855566e-19,0.23005482102547564,0.18315095398428732,LHb,PHACTR1,True
Fut8,9.3429985,1.1612644,9.364377133759156e-21,1.5877232718926031e-19,0.15962592712028378,0.10332491582491582,LHb,FUT8,True
Atp8a1,9.306211,0.8881754,1.3247393630823247e-20,2.2320478331100626e-19,0.1797484682360529,0.12156285072951739,LHb,ATP8A1,True
Nr3c2,9.219159,0.9396437,2.9943902797134305e-20,4.927188481624083e-19,0.19393743953563367,0.14169472502805835,LHb,NR3C2,True
Plxna2,9.124109,1.410849,7.232869688334938e-20,1.1699166720881761e-18,0.11209287326668817,0.05211840628507295,LHb,PLXNA2,True
Frmd4b,9.117898,1.6190335,7.659519172559689e-20,1.2364543175264767e-18,0.0962915188648823,0.03542368125701459,LHb,FRMD4B,True
Tox3,9.108307,2.8898692,8.36773907985181e-20,1.3467480558865974e-18,0.07313769751693003,0.012275533108866442,LHb,TOX3,True
Atp2b2,9.076621,0.8201916,1.1199794561640389e-19,1.7900857414479576e-18,0.22624959690422444,0.18055555555555555,LHb,ATP2B2,True
Ahi1,9.046953,0.42911914,1.4701324838811202e-19,2.338190061630002e-18,0.3868429538858433,0.3587261503928171,LHb,AHI1,True
Gpc5,9.044162,1.5346472,1.508174724331384e-19,2.3939868661491792e-18,0.1054498548855208,0.045875420875420875,LHb,GPC5,True
Tspan5,9.009283,1.2975156,2.0740816940638576e-19,3.2730020879495508e-18,0.12660432118671397,0.06853254769921437,LHb,TSPAN5,True
Slc4a4,8.96773,0.89720374,3.0269014880832815e-19,4.744198795518128e-18,0.1709126088358594,0.11475869809203143,LHb,SLC4A4,True
Nhs,8.956914,2.0458524,3.3389301284704277e-19,5.228189237948613e-18,0.08687520154788778,0.02749719416386083,LHb,NHS,True
Ptpn5,8.938897,1.459073,3.9307501672701176e-19,6.125229668168994e-18,0.11325378910029023,0.055134680134680134,LHb,PTPN5,True
Rims2,8.938307,0.46492204,3.9517969906533833e-19,6.146184261905622e-18,0.4019348597226701,0.38769640852974185,LHb,RIMS2,True
Sparcl1,8.928353,0.5319324,4.323968014596494e-19,6.699251210354243e-18,0.28074814575943247,0.2275533108866442,LHb,SPARCL1,True
Ptprm,8.9017105,1.154226,5.499239535952449e-19,8.471447570860083e-18,0.14066430183811673,0.08438552188552188,LHb,PTPRM,True
Gng2,8.89711,1.3301626,5.731967789011689e-19,8.813172907534608e-18,0.10628829409867785,0.04692760942760943,LHb,GNG2,True
Caln1,8.80602,2.90794,1.2966807015784085e-18,1.9565121593312272e-17,0.06881651080296679,0.009820426487093154,LHb,CALN1,True
March11,8.70716,2.2646124,3.1158193134930988e-18,4.5858396174477594e-17,0.07681393099000322,0.01865881032547699,LHb,MARCH11,True
Mobp,8.699852,0.41004825,3.3231620745505436e-18,4.873268046768363e-17,0.399806514027733,0.35395622895622897,LHb,MOBP,True
Ncam2,8.657983,0.31551078,4.801839479485754e-18,6.940996745369265e-17,0.5237020316027088,0.5225869809203143,LHb,NCAM2,True
Sidt1,8.644068,2.703175,5.424619196656779e-18,7.799396933859858e-17,0.06984843598839084,0.011994949494949494,LHb,SIDT1,True
Syndig1,8.615873,3.289212,6.94105985398319e-18,9.874374946189806e-17,0.06455981941309255,0.006804152637485971,LHb,SYNDIG1,True
Elmod1,8.60825,1.089474,7.418454235118505e-18,1.0534986589380318e-16,0.15749758142534667,0.10570987654320987,LHb,ELMOD1,True
Phactr3,8.58804,1.1284333,8.846542431929491e-18,1.248628480248338e-16,0.13376330216059334,0.0787037037037037,LHb,PHACTR3,True
Arhgap21,8.574731,1.0427371,9.931838614633468e-18,1.3969346921017072e-16,0.14582392776523703,0.09182098765432099,LHb,ARHGAP21,True
Rasgef1a,8.55009,2.0878603,1.2299286668461504e-17,1.7224325702369249e-16,0.07939374395356337,0.022376543209876542,LHb,RASGEF1A,True
Cdh7,8.489961,1.5741755,2.0670717027583682e-17,2.8479458937066955e-16,0.10151564011609158,0.046085858585858584,LHb,CDH7,True
Stmn1,8.483379,0.5928796,2.1874512237835377e-17,3.0086754714879863e-16,0.26204450177362143,0.21296296296296297,LHb,STMN1,True
Zfp704,8.474492,1.3400744,2.3610706436336738e-17,3.2364675983707353e-16,0.10996452757175104,0.05436307519640853,LHb,ZFP704,True
Nap1l5,8.463261,0.7045782,2.600035972319651e-17,3.5460018425185797e-16,0.2163818123186069,0.16701739618406286,LHb,NAP1L5,True
Cntn3,8.435722,1.0282823,3.2916221306920434e-17,4.444239395988632e-16,0.16123831022250887,0.11118125701459035,LHb,CNTN3,True
Atp8a2,8.431363,1.0242709,3.416619798080503e-17,4.601484199329903e-16,0.16285069332473395,0.11293490460157127,LHb,ATP8A2,True
Nav3,8.36876,0.3641834,5.822788662549482e-17,7.74536238624489e-16,0.4448887455659465,0.4304854096520763,LHb,NAV3,True
L1cam,8.33809,1.617476,7.550031184623505e-17,9.960991387543655e-16,0.09351821992905514,0.03851010101010101,LHb,L1CAM,True
Ak5,8.323029,3.4545143,8.574380364187407e-17,1.1266498975688976e-15,0.0635278942276685,0.00792648709315376,LHb,AK5,True
Trpc5,8.297851,2.1148875,1.0601174327530407e-16,1.3828547963532606e-15,0.0763624637213802,0.021043771043771045,LHb,TRPC5,True
Rorb,8.242335,1.7099507,1.6888156680970809e-16,2.178356732972112e-15,0.09706546275395034,0.043560606060606064,LHb,RORB,True
Chrm3,8.218885,0.9302566,2.0540292166315598e-16,2.638913628198211e-15,0.1887778136085134,0.1446408529741863,LHb,CHRM3,True
Dscaml1,8.206811,2.256958,2.2714021371794004e-16,2.906639997537722e-15,0.07223476297968397,0.01739618406285073,LHb,DSCAML1,True
C1qtnf4,8.205966,1.8628982,2.287445664825428e-16,2.924856413324213e-15,0.09700096742986133,0.04405162738496072,LHb,C1QTNF4,True
Grin1,8.200051,0.70791185,2.4028536040244173e-16,3.0627389318435734e-15,0.2402450822315382,0.20187991021324356,LHb,GRIN1,True
Disp2,8.162198,1.1431903,3.2898116473384993e-16,4.167008879851231e-15,0.14221218961625282,0.09210157126823794,LHb,DISP2,True
Tmem255a,8.144396,1.4517571,3.811811614781902e-16,4.809364498369521e-15,0.09712995807803934,0.043209876543209874,LHb,TMEM255A,True
Sdk1,8.143366,1.3273797,3.8443873827609094e-16,4.846684794712214e-15,0.11557562076749435,0.06369248035914703,LHb,SDK1,True
Gpr137c,8.096214,1.1406921,5.669582592454522e-16,7.000769305748018e-15,0.13531118993872945,0.08501683501683502,LHb,GPR137C,True
Scd2,8.094259,0.48188064,5.761375215921001e-16,7.102914947981874e-15,0.32234762979683973,0.2816358024691358,LHb,SCD2,True
Pcsk5,8.079464,3.4311514,6.50522013423166e-16,7.995587816960266e-15,0.05978716543050629,0.005611672278338945,LHb,PCSK5,True
Inpp5a,7.9773574,1.728573,1.494993750819759e-15,1.792551810193447e-14,0.08668171557562077,0.033950617283950615,LHb,INPP5A,True
Igsf8,7.871789,1.5132382,3.4960553596855438e-15,4.094764333302945e-14,0.0997742663656885,0.048540965207631875,LHb,IGSF8,True
Lmo7,7.8587103,2.550243,3.881081058611498e-15,4.5325982760318395e-14,0.0691389874234118,0.01690516273849607,LHb,LMO7,True
Ube2e2,7.832186,0.53040034,4.794588515314275e-15,5.571298077241983e-14,0.3111899387294421,0.2856341189674523,LHb,UBE2E2,True
Pkp4,7.7589903,0.80028135,8.560836560971718e-15,9.806765678025322e-14,0.18207029990325702,0.13636363636363635,LHb,PKP4,True
Man1a,7.6434603,2.0102654,2.114604588130375e-14,2.3654031267640954e-13,0.07184779103514995,0.020833333333333332,LHb,MAN1A,True
Zfp423,7.6186676,2.023473,2.5630798127262877e-14,2.851294083277008e-13,0.07236375362786197,0.021604938271604937,LHb,ZFP423,True
Cacng3,7.615196,2.3303926,2.6329090993700566e-14,2.920939964493187e-13,0.06623669783940664,0.015361952861952861,LHb,CACNG3,True
Kcnb2,7.6026163,0.4928637,2.90203100210311e-14,3.206308159768976e-13,0.309190583682683,0.2774971941638608,LHb,KCNB2,True
Syt16,7.5565987,1.0864166,4.137456437527766e-14,4.5066234260613877e-13,0.12770074169622703,0.08017676767676768,LHb,SYT16,True
Esrrg,7.537548,1.1526294,4.788903992476726e-14,5.195206041469553e-13,0.12447597549177684,0.07730078563411896,LHb,ESRRG,True
Ptpn4,7.526359,0.86791813,5.217476412981702e-14,5.637453639277156e-13,0.1876168977749113,0.14772727272727273,LHb,PTPN4,True
Ppfia2,7.4695535,0.37136796,8.046727288578787e-14,8.592200964747225e-13,0.4130280554659787,0.4093013468013468,LHb,PPFIA2,True
A830082K12Rik,7.4290094,3.06415,1.0941386369845977e-13,1.1552018572601742e-12,0.057400838439213155,0.0076459034792368125,LHb,A830082K12RIK,True
Stmn4,7.401464,0.85470766,1.346910285126913e-13,1.4137750721562502e-12,0.14247017091260883,0.09483726150392817,LHb,STMN4,True
AI593442,7.3789554,2.0188935,1.5953654094959477e-13,1.6637676014569281e-12,0.06952595936794582,0.02027216610549944,LHb,AI593442,True
Crim1,7.364627,1.6060987,1.776432487089924e-13,1.8430914354508995e-12,0.08435988390841664,0.03577441077441077,LHb,CRIM1,True
Tiam1,7.3607173,1.8576298,1.8292443428725179e-13,1.894239900509794e-12,0.07655594969364721,0.027847923681257016,LHb,TIAM1,True
Lrch1,7.3464212,1.1188636,2.0358388125680283e-13,2.097432661992857e-12,0.126991293131248,0.08143939393939394,LHb,LRCH1,True
Rtn3,7.3229074,0.2690817,2.426550062434592e-13,2.4841422316379447e-12,0.45920670751370524,0.4511784511784512,LHb,RTN3,True
Zfhx4,7.297526,0.87356406,2.931074915675745e-13,2.9836461146038498e-12,0.15001612383102225,0.10528900112233446,LHb,ZFHX4,True
Gab2,7.180351,1.2374709,6.953268145324714e-13,6.8536936167353595e-12,0.10222508868107062,0.05562570145903479,LHb,GAB2,True
Dgkg,7.169892,2.4763598,7.505696473497661e-13,7.371259287117466e-12,0.06488229603353757,0.017326038159371494,LHb,DGKG,True
Syt7,7.1574435,0.78413904,8.219541530900539e-13,8.047886456556672e-12,0.19922605611093197,0.16400112233445566,LHb,SYT7,True
Clmn,7.147414,1.8493835,8.842785537396775e-13,8.626782633739013e-12,0.06791357626572074,0.01999158249158249,LHb,CLMN,True
Phactr2,7.143928,1.2625368,9.070081716150338e-13,8.82723055106689e-12,0.09242179941954208,0.04510381593714927,LHb,PHACTR2,True
Plekhg1,7.1203704,2.1354296,1.0763738450234397e-12,1.0425357451050382e-11,0.06655917445985166,0.019219977553310886,LHb,PLEKHG1,True
Grin2a,7.1191955,0.4057492,1.085589104256041e-12,1.0502035742429105e-11,0.37381489841986454,0.36209315375982043,LHb,GRIN2A,True
Sh3rf3,7.1173835,3.4237146,1.0999505440449384e-12,1.0634608517589289e-11,0.0526926797807159,0.004980359147025814,LHb,SH3RF3,True
Ptn,7.108876,0.56816286,1.1699163303245935e-12,1.1290809452864141e-11,0.21567236375362786,0.17276936026936027,LHb,PTN,True
Cyp46a1,7.104112,1.9218326,1.2109864753465633e-12,1.1680206463166762e-11,0.07113834247017091,0.023919753086419752,LHb,CYP46A1,True
Tmem163,7.07653,0.60354924,1.4780861842571091e-12,1.4155147442485933e-11,0.2341825217671719,0.19935465768799102,LHb,TMEM163,True
Nrp1,7.068486,1.73678,1.56633147943075e-12,1.4964803118601524e-11,0.07313769751693003,0.026094276094276093,LHb,NRP1,True
Gabrb3,7.052468,0.3919061,1.7577190052617606e-12,1.6694718091667043e-11,0.36278619800064493,0.3519921436588103,LHb,GABRB3,True
Spats2l,7.0171666,1.8927352,2.2641225555091627e-12,2.1304352725631593e-11,0.06707513705256368,0.020131874298540964,LHb,SPATS2L,True
Adamts17,7.0001445,1.8288913,2.55698482247277e-12,2.3990272333815e-11,0.07410512737826508,0.027847923681257016,LHb,ADAMTS17,True
Macf1,6.999486,0.30996305,2.5690292545351316e-12,2.407534657711805e-11,0.418961625282167,0.4117564534231201,LHb,MACF1,True
Il1rapl1,6.995252,0.2620703,2.647824448738748e-12,2.4785046561544702e-11,0.5640761044824251,0.5555555555555556,LHb,IL1RAPL1,True
mt-Nd3,6.9881945,0.25715336,2.7844613187351174e-12,2.6018868764032653e-11,0.4708803611738149,0.4599466891133558,LHb,MT-ND3,True
Arid5b,6.978,0.89946204,2.994111251247858e-12,2.79134002818064e-11,0.1489197033215092,0.10697250280583614,LHb,ARID5B,True
Dgki,6.975278,0.5963589,3.05266289363702e-12,2.844286999111682e-11,0.2636568848758465,0.23926767676767677,LHb,DGKI,True
Raph1,6.963404,1.0545087,3.3214663136151666e-12,3.0840825271369297e-11,0.12570138664946792,0.08235129068462402,LHb,RAPH1,True
Sgk1,6.92254,1.7571635,4.436160630321062e-12,4.1002798968824675e-11,0.06713963237665269,0.02069304152637486,LHb,SGK1,True
Fign,6.915771,1.4380213,4.653257168015672e-12,4.2886857374731334e-11,0.09384069654950015,0.049172278338945004,LHb,FIGN,True
Epb41l4b,6.906831,1.1946877,4.956008064009995e-12,4.5599220952992986e-11,0.1108029667849081,0.06719977553310887,LHb,EPB41L4B,True
Syt11,6.877876,0.4761477,6.0751519750962465e-12,5.5580080993881104e-11,0.29764592067075135,0.2732884399551066,LHb,SYT11,True
Zfyve28,6.8467126,2.5429583,7.556643050830381e-12,6.824606440378639e-11,0.05746533376330216,0.011714365881032548,LHb,ZFYVE28,True
Fam110b,6.839885,2.1084352,7.92567095774025e-12,7.145915704651535e-11,0.06468881006127056,0.01914983164983165,LHb,FAM110B,True
Sgip1,6.8255115,0.41554224,8.761262669660086e-12,7.838131840804861e-11,0.3361496291518865,0.3218294051627385,LHb,SGIP1,True
Lrrn2,6.7902975,1.4713231,1.1190263230165357e-11,9.956133539489805e-11,0.08842308932602386,0.04426206509539843,LHb,LRRN2,True
Kndc1,6.782295,1.468317,1.1828153823936613e-11,1.0494810098857637e-10,0.07945823927765237,0.03444163860830528,LHb,KNDC1,True
Ppm1l,6.715467,0.9562276,1.8746478846240924e-11,1.6426018165652597e-10,0.14750080619155112,0.10851571268237935,LHb,PPM1L,True
Vwc2l,6.67356,2.0740182,2.496711980038817e-11,2.1723677394904715e-10,0.06107707191228636,0.016484287317620652,LHb,VWC2L,True
Srgap3,6.671693,0.7626862,2.5286921654865954e-11,2.1966485379562662e-10,0.17723315059658173,0.1400813692480359,LHb,SRGAP3,True
Ndst4,6.6629395,1.1558229,2.6840372720950226e-11,2.3241061496861343e-10,0.11396323766526927,0.07253086419753087,LHb,NDST4,True
Ppargc1a,6.657379,1.4796908,2.787530608044059e-11,2.4111394430541525e-10,0.08642373427926475,0.042999438832772165,LHb,PPARGC1A,True
Adgra1,6.6418977,2.001444,3.0967032084665034e-11,2.668576153273612e-10,0.0637213801999355,0.019430415263748595,LHb,ADGRA1,True
Maml2,6.6155663,1.5519626,3.7013203202394136e-11,3.1643158657437905e-10,0.07494356659142212,0.031144781144781145,LHb,MAML2,True
Plch1,6.5834007,1.823254,4.5980816442150467e-11,3.8959649342681185e-10,0.06565623992260561,0.021745230078563414,LHb,PLCH1,True
Arhgap18,6.5797215,2.2818673,4.7133014373183824e-11,3.9894113421572386e-10,0.05675588519832312,0.012696408529741863,LHb,ARHGAP18,True
Arhgap20,6.570622,1.5690821,5.010554025500551e-11,4.2321520293718754e-10,0.0780393421476943,0.03479236812570146,LHb,ARHGAP20,True
Tox,6.5429583,1.1342021,6.031362431875495e-11,5.046936747831668e-10,0.11106094808126411,0.07014590347923681,LHb,TOX,True
Clmp,6.5235767,2.3896222,6.865029480104016e-11,5.714969214651696e-10,0.05669138987423412,0.013117283950617283,LHb,CLMP,True
Plppr5,6.5087957,2.4642699,7.57556330229459e-11,6.280611810077652e-10,0.05366010964205095,0.010030864197530864,LHb,PLPPR5,True
Atp1b1,6.495472,0.3065546,8.277339549443731e-11,6.827433310160753e-10,0.4670106417284747,0.46113916947250283,LHb,ATP1B1,True
Rapgef5,6.488749,1.9179641,8.655207712421147e-11,7.12457937650952e-10,0.06501128668171557,0.021885521885521887,LHb,RAPGEF5,True
Gm30382,6.473167,4.112829,9.596971937905144e-11,7.875749421390954e-10,0.046501128668171555,0.0031565656565656565,LHb,GM30382,True
Atp1a3,6.4729133,0.38772985,9.613119218980874e-11,7.885000170741158e-10,0.34453402128345695,0.32842312008978675,LHb,ATP1A3,True
Ptk2b,6.4347634,3.748165,1.2366562401725517e-10,1.0041623837746497e-09,0.04675910996452757,0.003647586980920314,LHb,PTK2B,True
Gabra5,6.3982134,2.857393,1.572057082615455e-10,1.2688634386878735e-09,0.05114479200257981,0.00834736251402918,LHb,GABRA5,True
Grm8,6.3839083,0.939866,1.7262441742887216e-10,1.3843331442300483e-09,0.10415994840374072,0.06228956228956229,LHb,GRM8,True
Kcnh1,6.3810945,3.1622388,1.7582687782536247e-10,1.4079206677352663e-09,0.048435988390841664,0.005681818181818182,LHb,KCNH1,True
Sez6,6.377988,2.3742008,1.794295327882905e-10,1.4360577401536856e-09,0.056820380522412124,0.01430976430976431,LHb,SEZ6,True
Srgap1,6.375688,0.8840961,1.8214343555860675e-10,1.456337157765924e-09,0.14085778781038374,0.10283389450056117,LHb,SRGAP1,True
Grik4,6.3544188,0.79949135,2.0921610567408788e-10,1.662933911193303e-09,0.1547887778136085,0.11784511784511785,LHb,GRIK4,True
Fras1,6.3262806,1.6446315,2.511410559629301e-10,1.9767428614113846e-09,0.06436633344082554,0.02202581369248036,LHb,FRAS1,True
Epha10,6.279398,1.2670854,3.398864042007963e-10,2.65203212153781e-09,0.09326023863269912,0.05281986531986532,LHb,EPHA10,True
Kifc2,6.2491217,1.0429295,4.1276701364841785e-10,3.1945006917527073e-09,0.11660754595291842,0.07779180695847362,LHb,KIFC2,True
Pde8b,6.2107897,1.152326,5.27189251186858e-10,4.0318137768072944e-09,0.0944211544663012,0.05415263748597082,LHb,PDE8B,True
Enah,6.174929,0.49615353,6.61932462485692e-10,5.030727661823754e-09,0.2594646888100613,0.23295454545454544,LHb,ENAH,True
Cacnb2,6.174875,0.40582526,6.621588372193369e-10,5.030727661823754e-09,0.32795872299258305,0.31797138047138046,LHb,CACNB2,True
Tspan7,6.111015,0.53049153,9.899961407801139e-10,7.3963914905858405e-09,0.2566268945501451,0.23323512906846242,LHb,TSPAN7,True
Nebl,6.0808372,0.71320665,1.195567283522811e-09,8.85858946907076e-09,0.18071589809738794,0.1492003367003367,LHb,NEBL,True
