,,names,scores,logfoldchanges,pvals,pvals_adj,pct_nz_group,pheno,lfc,log_adj_pval,sign
tst,6785,Bahcc1,4.1340885,0.75153387,3.5636641241350406e-05,8.560986229243948e-05,0.10541989279332936,tst,0.75153387,9.365710067756442,True
tst,6786,Ankrd54,4.1326046,1.121525,3.586755182364337e-05,8.615188298644971e-05,0.09231685527099463,tst,1.121525,9.359398738160715,True
tst,6787,Gmppb,4.1309834,1.29091,3.612149550288595e-05,8.674906006011295e-05,0.08159618820726623,tst,1.29091,9.35249097423793,True
tst,6788,March3,4.129077,0.2192271,3.642225533504242e-05,8.745847790129055e-05,0.1840381179273377,tst,0.2192271,9.344346415500588,True
tst,6789,Slc20a2,4.1290083,0.14017841,3.64331518139439e-05,8.747175859659991e-05,0.1429422275163788,tst,0.14017841,9.34419457559457,True
tst,6790,Tars2,4.128792,0.5013775,3.646741804438076e-05,8.754113517294877e-05,0.10899344848123883,tst,0.5013775,9.343401758808463,True
tst,6791,Actn4,4.1285954,0.21495287,3.649859571441942e-05,8.76030782297505e-05,0.14472900536033353,tst,0.21495287,9.342694421030286,True
tst,6792,Morc2a,4.12608,0.40007934,3.6899911741335676e-05,8.855326971989611e-05,0.12447885646217986,tst,0.40007934,9.331906269291274,True
tst,6793,Atf6b,4.12495,0.39607626,3.7081550900744246e-05,8.89760734153566e-05,0.10541989279332936,tst,0.39607626,9.327143062405257,True
tst,6794,Otud4,4.124488,0.22196318,3.715603011958898e-05,8.914166343039582e-05,0.148302561048243,tst,0.22196318,9.325283729744996,True
tst,6795,Umodl1,4.121776,0.9524341,3.7596271257772805e-05,9.018458123075519e-05,0.0905300774270399,tst,0.9524341,9.313652085299639,True
tst,6796,Mtrf1l,4.1209803,0.5298697,3.772640944086943e-05,9.048343779682999e-05,0.0958904109589041,tst,0.5298697,9.310343731776193,True
tst,6797,Sft2d3,4.1201057,0.8587146,3.786989381022894e-05,9.081421137016066e-05,0.08933889219773675,tst,0.8587146,9.306694771716659,True
tst,6798,Tfe3,4.119732,0.57318074,3.793131447738792e-05,9.094812304903336e-05,0.10303752233472305,tst,0.57318074,9.305221290386998,True
tst,6799,Zw10,4.1192803,0.5571526,3.800579233590613e-05,9.111329803822671e-05,0.10065515187611673,tst,0.5571526,9.303406792471673,True
tst,6800,Pank4,4.1186314,0.3604447,3.811289438058068e-05,9.135662464229176e-05,0.10899344848123883,tst,0.3604447,9.30073975842328,True
tst,6801,Kmt2b,4.118356,0.26991284,3.815841811300174e-05,9.145229815909354e-05,0.12269207861822513,tst,0.26991284,9.299693053217968,True
tst,6802,Ncam1,4.118268,0.115927935,3.817306169972648e-05,9.147394558708526e-05,0.5473496128648004,tst,0.115927935,9.299456373913246,True
tst,6803,Mtg2,4.113188,0.74632424,3.902326677204493e-05,9.34975448145027e-05,0.09648600357355569,tst,0.74632424,9.277575380682817,True
tst,6804,Lyn,4.111498,0.7208493,3.931008268640793e-05,9.41708990380341e-05,0.10125074449076832,tst,0.7208493,9.270399351519263,True
tst,6805,Rint1,4.1104755,0.34491643,3.94844756825708e-05,9.457477557703043e-05,0.10899344848123883,tst,0.34491643,9.266119760410932,True
tst,6806,Lrrc9,4.1084614,0.8693183,3.983038353515494e-05,9.538929225651474e-05,0.10482430017867779,tst,0.8693183,9.257544226307218,True
tst,6807,Samd8,4.108176,-0.0182293,3.987954841446231e-05,9.549300796894308e-05,0.14592019058963668,tst,0.0182293,9.256457528142827,False
tst,6808,Larp7,4.1061816,0.5848884,4.022531864366468e-05,9.630682104993709e-05,0.0958904109589041,tst,0.5848884,9.247971410412772,True
tst,6809,Pkn1,4.10514,0.45037743,4.04069973703976e-05,9.672758753777117e-05,0.11494937462775462,tst,0.45037743,9.243611906246537,True
tst,6810,Cldn12,4.1027226,0.44485018,4.0831634256829385e-05,9.772974624208378e-05,0.1125670041691483,tst,0.44485018,9.233304580137071,True
tst,6811,Nr6a1os,4.10006,0.55802065,4.130432609809013e-05,9.884661245611646e-05,0.10125074449076832,tst,0.55802065,9.221941278473391,True
tst,6812,Cux2,4.097947,0.16913229,4.1683028832637504e-05,9.973825569200889e-05,0.13877307921381773,tst,0.16913229,9.212961246549366,True
tst,6813,Ccdc77,4.0967975,0.730132,4.189049540139372e-05,0.00010021996713142361,0.09529481834425253,tst,0.730132,9.208143116396991,True
tst,6814,Dedd,4.09611,0.18330222,4.201508872647484e-05,0.00010050329808055654,0.10303752233472305,tst,0.18330222,9.205320014281645,True
tst,6815,Peg3,4.0948815,0.14194179,4.223845176287437e-05,0.00010102277591525499,0.5604526503871352,tst,0.14194179,9.200164562433809,True
tst,6816,Abca8b,4.093191,0.513837,4.254764150426734e-05,0.00010174734513753354,0.11554496724240619,tst,0.513837,9.193017825996385,True
tst,6817,Adnp,4.093054,0.18231376,4.257290238607403e-05,0.00010179282116423862,0.09827278141751042,tst,0.18231376,9.192570975349772,True
tst,6818,Msrb2,4.0914817,0.66876274,4.286261050051137e-05,0.00010247049074341345,0.0958904109589041,tst,0.66876274,9.185935696021795,True
tst,6819,Asxl3,4.0906854,0.40936965,4.3009987344408815e-05,0.000102807743942603,0.1262656343061346,tst,0.40936965,9.182649877599422,True
tst,6820,Steap2,4.0838957,1.3799908,4.4286929263243275e-05,0.0001058445273199519,0.08576533650982728,tst,1.3799908,9.153539263940583,True
tst,6821,Cdc42bpa,4.0821366,-0.16598445,4.462353183962899e-05,0.0001066333650028777,0.3633114949374628,tst,0.16598445,9.146114102682166,False
tst,6822,Ganc,4.080594,0.54428995,4.4920760403608336e-05,0.00010732789624792952,0.10244192972007148,tst,0.54428995,9.139621958446229,True
tst,6823,Gabbr1,4.078884,0.3220425,4.525236632133338e-05,0.00010810434873540105,0.7832042882668255,tst,0.3220425,9.132413605308647,True
tst,6824,Nup85,4.0780783,0.27941167,4.540944397593871e-05,0.00010846370046824216,0.1179273377010125,tst,0.27941167,9.129094998857123,True
tst,6825,Tdrd7,4.077125,0.24799299,4.559592297830803e-05,0.00010889316384300873,0.12507444907683143,tst,0.24799299,9.125143304623787,True
tst,6826,Snx11,4.0770664,0.6914045,4.5607481580119104e-05,0.00010890481393278185,0.09827278141751042,tst,0.6914045,9.125036323926325,True
tst,6827,Acap2,4.076005,-0.15112795,4.5816012184274467e-05,0.00010938673559285915,0.18284693269803454,tst,0.15112795,9.120620922193392,False
tst,6828,Daglb,4.0749044,-0.097904555,4.603322101045869e-05,0.00010988923252489348,0.12745681953543775,tst,0.097904555,9.116037676560284,False
tst,6829,Mettl14,4.0748653,0.42743784,4.6040996500373056e-05,0.00010989170204232527,0.1042287075640262,tst,0.42743784,9.11601520402474,True
tst,6830,Mthfd1,4.0729785,0.45080528,4.641568812228653e-05,0.00011076980643676109,0.10780226325193568,tst,0.45080528,9.10805632587073,True
tst,6831,Gtf2h2,4.070915,0.24796219,4.682881730982782e-05,0.00011173937057740239,0.11852293031566409,tst,0.24796219,9.099341446870183,True
tst,6832,Dffa,4.0684686,0.84757596,4.7323188718263416e-05,0.00011290247658204745,0.08874329958308518,tst,0.84757596,9.088986150981514,True
tst,6833,Gnai2,4.0665326,-0.2423176,4.771781998071206e-05,0.00011382731947988995,0.21858248957712925,tst,0.2423176,9.080827999354828,False
tst,6834,Pdik1l,4.0662575,0.75919896,4.777416230741073e-05,0.0001139450466620936,0.09112567004169149,tst,0.75919896,9.079794272615441,True
tst,6835,Casp8ap2,4.0648327,-0.02326614,4.806694554326625e-05,0.00011462658663638478,0.12269207861822513,tst,0.02326614,9.073830785508441,False
tst,6836,Lrrc4,4.0627003,0.7434191,4.850829059177194e-05,0.00011566215492570809,0.10363311494937463,tst,0.7434191,9.064837073852276,True
tst,6837,Zfp598,4.0603027,0.18450072,4.900913742983577e-05,0.00011683927440496969,0.13519952352590828,tst,0.18450072,9.054711290623468,True
tst,6838,Sorl1,4.060165,-0.12383222,4.903802274294976e-05,0.00011689104353788082,0.16676593210244192,tst,0.12383222,9.054268308863863,False
tst,6839,Usp40,4.0598507,0.02493528,4.9104106930655766e-05,0.00011703145485139624,0.16319237641453246,tst,0.02493528,9.0530678144151,True
tst,6840,Zfp746,4.0558023,0.44701102,4.996251682432938e-05,0.00011905992534281795,0.10839785586658725,tst,0.44701102,9.035883617294342,True
tst,6841,Slc37a3,4.055065,0.3887712,5.0120303280693454e-05,0.00011941847180383874,0.10661107802263252,tst,0.3887712,9.032876663746611,True
tst,6842,Sun1,4.0536404,0.03185544,5.04266973447571e-05,0.00012013093966304695,0.1429422275163788,tst,0.03185544,9.02692824621008,True
tst,6843,Mpp5,4.05197,-0.14857699,5.078817879690391e-05,0.00012097441419449555,0.15247170935080406,tst,0.14857699,9.01993148766491,False
tst,6844,Tk2,4.0508103,0.7981176,5.104053198636265e-05,0.00012155774323472373,0.09172126265634306,tst,0.7981176,9.015121155119902,True
tst,6845,Vcl,4.0507517,0.3715126,5.105339520124893e-05,0.00012157061767028339,0.12269207861822513,tst,0.3715126,9.01501524863064,True
tst,6846,Rbm48,4.050162,0.7862561,5.1182196445932145e-05,0.00012185952482278164,0.08695652173913043,tst,0.7862561,9.012641612521447,True
tst,6847,Ankrd37,4.049641,1.6917077,5.12962269942757e-05,0.00012211318523082395,0.07980941036331149,tst,1.6917077,9.010562195529372,True
tst,6848,Mmab,4.049052,1.4246583,5.1425608748687705e-05,0.00012240331053016602,0.08457415128052412,tst,1.4246583,9.008189141436725,True
tst,6849,Eefsec,4.0465164,0.5218389,5.198548271021097e-05,0.00012371785972873858,0.1232876712328767,tst,0.5218389,8.997506909612119,True
tst,6850,Ext2,4.04519,0.12014773,5.228073722798685e-05,0.0001244023614495171,0.14770696843359143,tst,0.12014773,8.991989395126204,True
tst,6851,Mtmr4,4.0435095,0.43739045,5.265700788307731e-05,0.00012527941367628813,0.1042287075640262,tst,0.43739045,8.98496400583899,True
tst,6852,Igf2r,4.043362,0.3678135,5.2690136221299654e-05,0.0001253399388121446,0.11614055985705778,tst,0.3678135,8.984481001342871,True
tst,6853,Map2,4.041957,0.36268526,5.300695288502528e-05,0.00012607518907669713,0.6575342465753424,tst,0.36268526,8.97863209028659,True
tst,6854,Gtf3c2,4.039687,0.2494135,5.3522549720589335e-05,0.00012728294756309954,0.13281715306730196,tst,0.2494135,8.969098016101855,True
tst,6855,Psen1,4.037722,0.1992344,5.397278866461251e-05,0.00012833494760946807,0.12864800476474092,tst,0.1992344,8.960866933648635,True
tst,6856,Lrfn2,4.036297,0.041703697,5.430145331961298e-05,0.00012909760711919655,0.17272185824895772,tst,0.041703697,8.954941795378756,True
tst,6857,Tmem17,4.0348034,0.8248273,5.464801978101332e-05,0.00012990259820211126,0.08576533650982728,tst,0.8248273,8.94872563293185,True
tst,6858,Chkb,4.0344496,0.5366377,5.473040769742419e-05,0.00013007947314235444,0.10065515187611673,tst,0.5366377,8.947364962431628,True
tst,6859,Rdh13,4.0331035,0.75543404,5.5045016763890154e-05,0.00013080549245290536,0.0905300774270399,tst,0.75543404,8.941799128592619,True
tst,6860,Cyb5r1,4.033074,0.7381572,5.505192514534313e-05,0.00013080549245290536,0.08755211435378202,tst,0.7381572,8.941799128592619,True
tst,6861,Cnnm3,4.031964,0.40737164,5.5312739817523204e-05,0.0001314060455414257,0.11375818939845146,tst,0.40737164,8.937218444285483,True
tst,6862,Nacc2,4.0310006,0.24130765,5.5539880465834835e-05,0.0001319264361582456,0.11614055985705778,tst,0.24130765,8.933266092559762,True
tst,6863,Rnft2,4.0270014,0.31242204,5.649269881870484e-05,0.000134170159694424,0.12209648600357356,tst,0.31242204,8.916401715123175,True
tst,6864,Tcea2,4.026569,0.6745509,5.659662863390735e-05,0.0001343974129628489,0.09946396664681358,tst,0.6745509,8.914709378848812,True
tst,6865,Gtpbp1,4.026402,0.6579985,5.663683181874009e-05,0.00013447329337446854,0.09827278141751042,tst,0.6579985,8.914144940910088,True
tst,6866,Map4k4,4.0253406,-0.10967604,5.689287278257317e-05,0.00013506154246417765,0.1947587849910661,tst,0.10967604,8.909780013298032,False
tst,6867,Mpg,4.0233264,1.0024107,5.738189499675455e-05,0.00013620262845618706,0.08278737343656939,tst,1.0024107,8.9013668659315,True
tst,6868,Pitpnm3,4.0223927,0.022791464,5.7609862563205334e-05,0.00013672382872403164,0.15485407980941035,tst,0.022791464,8.897547515423597,True
tst,6869,Atl3,4.022157,0.4893516,5.766758994647294e-05,0.00013684090994285324,0.11316259678379988,tst,0.4893516,8.896691548192287,True
tst,6870,Lpcat4,4.0205355,0.546542,5.806595129437251e-05,0.00013776613855346538,0.0958904109589041,tst,0.546542,8.889952958510875,True
tst,6871,Fyco1,4.0196023,-0.01639198,5.82964916518082e-05,0.000138292987035474,0.15306730196545562,tst,0.01639198,8.886136028927256,False
tst,6872,Src,4.0167036,0.35297424,5.9017917989987e-05,0.00013998400975887793,0.12567004169148302,tst,0.35297424,8.87398235788613,True
tst,6873,Adgrb1,4.015868,0.15560493,5.9227350480324566e-05,0.0001404457458061939,0.14770696843359143,tst,0.15560493,8.870689294611505,True
tst,6874,Lipo3,4.015858,0.7649304,5.9229818575486635e-05,0.0001404457458061939,0.09827278141751042,tst,0.7649304,8.870689294611505,True
tst,6875,Slc8a1,4.0140996,0.09235327,5.967318010093176e-05,0.000141476466260237,0.44371649791542583,tst,0.09235327,8.863377170895122,True
tst,6876,Mepce,4.0139914,0.7274306,5.970052802395285e-05,0.00014152072238570297,0.09112567004169149,tst,0.7274306,8.86306440364794,True
tst,6877,Ivd,4.013844,0.16046685,5.973783977330633e-05,0.00014158858156214593,0.1179273377010125,tst,0.16046685,8.86258501864154,True
tst,6878,Scap,4.0132937,0.34393835,5.987733216603301e-05,0.000141898570863595,0.12983918999404406,tst,0.34393835,8.860398045282434,True
tst,6879,Snta1,4.0104833,0.47003356,6.059456285904613e-05,0.00014357740751862937,0.10363311494937463,tst,0.47003356,8.848636242985151,True
tst,6880,Sertad2,4.007693,0.1055222,6.13148221209638e-05,0.00014526293129137508,0.1292435973793925,tst,0.1055222,8.836965138371415,True
tst,6881,Gemin2,4.006307,1.0629748,6.167541960873243e-05,0.00014609600268258586,0.08576533650982728,tst,1.0629748,8.831246599728487,True
tst,6882,Gmpr,4.0057178,0.4912353,6.182947352152743e-05,0.0001464396451181084,0.09231685527099463,tst,0.4912353,8.828897193109682,True
tst,6883,Fancl,4.0046563,0.6148435,6.210768903269451e-05,0.0001470772147895099,0.11435378201310303,tst,0.6148435,8.824552838414952,True
tst,6884,Pomgnt2,4.0012665,0.49479043,6.300439445101896e-05,0.00014917903243870893,0.09529481834425253,tst,0.49479043,8.810363413322957,True
tst,6885,Rpl41,4.000598,0.36078236,6.31825762268156e-05,0.0001495791980321737,0.7230494341870161,tst,0.36078236,8.807684552679401,True
tst,6886,Wscd1,3.9999201,-0.036555782,6.336386584523977e-05,0.0001499866038927107,0.15604526503871352,tst,0.036555782,8.804964575238088,False
tst,6887,Atxn7l1,3.9985838,0.17551479,6.37226330048193e-05,0.00015081393194607494,0.13519952352590828,tst,0.17551479,8.799463719747514,True
tst,6888,Tarsl2,3.9962745,0.748752,6.434709752985724e-05,0.00015226976105846025,0.09112567004169149,tst,0.748752,8.78985686630929,True
tst,6889,Gm2115,3.9959307,0.7855669,6.444059699569714e-05,0.00015246888421246077,0.09648600357355569,tst,0.7855669,8.78855002068646,True
tst,6890,Ier2,3.9954,0.31876576,6.458510560568482e-05,0.00015278862162006586,0.10839785586658725,tst,0.31876576,8.786455149841837,True
tst,6891,Mcoln1,3.994152,0.6325075,6.492617835417279e-05,0.00015357320945004712,0.11018463371054199,tst,0.6325075,8.781333170106151,True
tst,6892,Dmap1,3.9928844,1.1526377,6.52743671472675e-05,0.00015437439913459377,0.08278737343656939,tst,1.1526377,8.776129742835154,True
tst,6893,Gm13483,3.9908407,0.6505932,6.583951248567864e-05,0.0001556883859213132,0.10482430017867779,tst,0.6505932,8.767654074576287,True
tst,6894,C030014I23Rik,3.98975,1.1205174,6.614299633327678e-05,0.00015638333955403597,0.08100059559261465,tst,1.1205174,8.763200260117774,True
tst,6895,Aebp2,3.9890816,0.12359334,6.632956779182477e-05,0.00015680171318769247,0.1209053007742704,tst,0.12359334,8.760528524165737,True
tst,6896,R3hcc1,3.9878142,0.48741215,6.668487421739249e-05,0.00015761879360474588,0.09291244788564622,tst,0.48741215,8.755331138888986,True
tst,6897,Tpcn1,3.9864678,0.5825905,6.706418689520348e-05,0.00015849237094311497,0.11316259678379988,tst,0.5825905,8.749804098656371,True
tst,6898,Nhlrc1,3.986301,0.86513525,6.711139703357159e-05,0.00015858095295568693,0.08278737343656939,tst,0.86513525,8.749245350832446,True
tst,6899,Prkaa2,3.9859865,0.29069468,6.720034850338787e-05,0.00015876812772496073,0.11197141155449672,tst,0.29069468,8.748065736317246,True
tst,6900,Zfp212,3.9857702,0.9652344,6.72615673433359e-05,0.0001588897363905321,0.08636092912447886,tst,0.9652344,8.74730007813434,True
tst,6901,Gm10501,3.9855247,0.92650086,6.733119826519643e-05,0.00015903117851626082,0.08397855866587255,tst,0.92650086,8.74641028367019,True
tst,6902,Shisa5,3.9829893,0.7535326,6.805378482088425e-05,0.00016071458788208823,0.08576533650982728,tst,0.7535326,8.735880512227618,True
tst,6903,Sergef,3.9825866,0.32743827,6.816928796242274e-05,0.0001609640400294634,0.12209648600357356,tst,0.32743827,8.734329571781263,True
tst,6904,Rpl24,3.9817219,0.37977013,6.841782376575134e-05,0.00016152749645608665,0.6420488385944014,tst,0.37977013,8.730835173099553,True
tst,6905,Zfp932,3.9772115,0.23188984,6.97281229998471e-05,0.00016459714178156785,0.11375818939845146,tst,0.23188984,8.712009634504101,True
tst,6906,Pms1,3.973114,0.3684871,7.093907563903415e-05,0.00016743141900499994,0.11316259678379988,tst,0.3684871,8.694936729318215,True
tst,6907,Anxa7,3.9710014,0.068952665,7.157117419434287e-05,0.00016889885375161805,0.11673615247170935,tst,0.068952665,8.686210520724064,True
tst,6908,Slc10a7,3.9705493,0.29453176,7.17071040167827e-05,0.00016919513817941696,0.13639070875521145,tst,0.29453176,8.684457845369188,True
tst,6909,Eif2ak4,3.9692817,0.22746252,7.208960235809757e-05,0.00017007303873251903,0.13222156045265038,tst,0.22746252,8.679282573579627,True
tst,6910,Ankrd28,3.968535,0.06020083,7.231585280982927e-05,0.00017058212017158686,0.1840381179273377,tst,0.06020083,8.676293733958461,True
tst,6911,Zfp809,3.9681027,0.5900135,7.244714672671458e-05,0.00017086709866014193,0.09946396664681358,tst,0.5900135,8.674624504456633,True
tst,6912,Ppp6r1,3.9657247,0.2706875,7.317330284793689e-05,0.0001725547783924587,0.1179273377010125,tst,0.2706875,8.664795816004752,True
tst,6913,Cnbd2,3.9644375,0.5395553,7.356925377297003e-05,0.00017346340396397997,0.098868374032162,tst,0.5395553,8.659543908987333,True
tst,6914,Arf6,3.961696,0.40104446,7.441930236507764e-05,0.00017544229459949326,0.08457415128052412,tst,0.40104446,8.648200374827693,True
tst,6915,Nudt1,3.958984,1.24773,7.526934393240298e-05,0.00017742059641209275,0.07921381774865992,tst,1.24773,8.636987393294275,True
tst,6916,Pigl,3.9557412,0.6535992,7.629775055389939e-05,0.00017981869734417637,0.09410363311494938,tst,0.6535992,8.623561451654906,True
tst,6917,Hars2,3.9549158,0.86171484,7.65616403101369e-05,0.00018041455049665393,0.09767718880285885,tst,0.86171484,8.620253296733274,True
tst,6918,Mtm1,3.9544637,0.16940238,7.670651683578818e-05,0.00018072982186110982,0.13043478260869565,tst,0.16940238,8.618507338780303,True
tst,6919,Csk,3.9538546,0.55686754,7.690219537731512e-05,0.00018116468049725305,0.09469922572960095,tst,0.55686754,8.616104103347851,True
tst,6920,Parn,3.952577,0.12490886,7.731402250190049e-05,0.00018210853848085273,0.12983918999404406,tst,0.12490886,8.610907683363173,True
tst,6921,B230307C23Rik,3.9500418,0.4356482,7.813752444991988e-05,0.00018402165899777432,0.11018463371054199,tst,0.4356482,8.60045709533837,True
tst,6922,Kctd18,3.9496095,0.85351205,7.827879175818777e-05,0.0001843277283319337,0.08993448481238833,tst,0.85351205,8.59879525245155,True
tst,6923,Gnpda1,3.949472,0.4948044,7.832379106133122e-05,0.00018439556265281183,0.09529481834425253,tst,0.4948044,8.598427310836241,True
tst,6924,Tmem169,3.9494524,0.48087102,7.83302215293045e-05,0.00018439556265281183,0.0958904109589041,tst,0.48087102,8.598427310836241,True
tst,6925,Tmem161a,3.9485188,0.5170001,7.863624434432973e-05,0.0001850892369767923,0.10065515187611673,tst,0.5170001,8.594672487148404,True
tst,6926,Neurl4,3.9453056,0.3477884,7.96982708393049e-05,0.0001875618898834053,0.11435378201310303,tst,0.3477884,8.581401687639861,True
tst,6927,Ephb1,3.9429374,0.06582803,8.048965116318696e-05,0.00018939698228381553,0.2555092316855271,tst,0.06582803,8.571665310370825,True
tst,6928,Lrrc51,3.942397,0.65013045,8.067129476542793e-05,0.00018979700494530324,0.09529481834425253,tst,0.65013045,8.569555451969311,True
tst,6929,Ift172,3.942112,0.3523612,8.076722643140304e-05,0.0001899952850338719,0.13519952352590828,tst,0.3523612,8.5685113017229,True
tst,6930,Zfp81,3.9391248,0.8680647,8.177936609275079e-05,0.00019234846718280528,0.0958904109589041,tst,0.8680647,8.556201897693978,True
tst,6931,Ppp1r15a,3.937533,0.25822553,8.232361469823641e-05,0.0001936006299496033,0.09708159618820726,tst,0.25822553,8.549713129255174,True
tst,6932,Ginm1,3.93601,0.38704285,8.284754957454709e-05,0.0001948046665461224,0.10363311494937463,tst,0.38704285,8.543513211467193,True
tst,6933,Ammecr1,3.9352632,0.35584408,8.310559661514242e-05,0.0001953832471906622,0.11673615247170935,tst,0.35584408,8.540547558005224,True
tst,6934,Gga2,3.93487,0.5544532,8.324171576739518e-05,0.00019567504692719198,0.10303752233472305,tst,0.5544532,8.539055198451289,True
tst,6935,Ibtk,3.9343002,0.32770678,8.343946285000143e-05,0.00019611160948395666,0.11852293031566409,tst,0.32770678,8.53682662465836,True
tst,6936,Arhgap1,3.933858,0.53288674,8.359319306869909e-05,0.00019644460622833106,0.0958904109589041,tst,0.53288674,8.535130068542735,True
tst,6937,Il15ra,3.9336123,0.84884816,8.367871436661475e-05,0.00019661723862850298,0.09291244788564622,tst,0.84884816,8.534251670328658,True
tst,6938,Scd2,-3.9308217,-0.9016994,8.465605907070251e-05,0.00019888500864254105,0.357355568790947,tst,0.9016994,8.522783746274516,False
tst,6939,Hdhd3,3.9305465,2.156112,8.475299900574787e-05,0.00019908406192964003,0.07206670637284097,tst,2.156112,8.52178340067775,True
tst,6940,Arrdc3,3.929613,0.44972917,8.508268465330071e-05,0.00019982969676100103,0.09529481834425253,tst,0.44972917,8.518045070357084,True
tst,6941,Aste1,3.9292886,0.36367866,8.519749035941009e-05,0.00020007051106872708,0.10661107802263252,tst,0.36367866,8.516840698205634,True
tst,6942,Mccc1,3.9269893,0.25743577,8.601577618015252e-05,0.00020196301069981947,0.12983918999404406,tst,0.25743577,8.50742599267816,True
tst,6943,Afap1,3.9268813,0.3917742,8.605442477171817e-05,0.00020202465907669204,0.11494937462775462,tst,0.3917742,8.507120793376481,True
tst,6944,Sec24c,3.9268124,0.46792832,8.607902787259106e-05,0.0002020533207169157,0.10661107802263252,tst,0.46792832,8.506978931450295,True
tst,6945,Fbxo36,3.924759,0.6690995,8.681667523507021e-05,0.00020375546209071619,0.09767718880285885,tst,0.6690995,8.49858999839543,True
tst,6946,Gatc,3.924582,1.241997,8.688048323789647e-05,0.00020387586551665299,0.07980941036331149,tst,1.241997,8.497999251702112,True
tst,6947,Pkd2,3.9233341,0.033224627,8.73319449503345e-05,0.00020490578102768466,0.16676593210244192,tst,0.033224627,8.4929602892195,True
tst,6948,Wdr92,3.9229016,0.6879876,8.748887319277289e-05,0.0002052444396011777,0.09172126265634306,tst,0.6879876,8.491308900857762,True
tst,6949,Ercc5,3.9215848,0.21797378,8.79684337988113e-05,0.0002063397709047801,0.11673615247170935,tst,0.21797378,8.485986374572878,True
tst,6950,Skiv2l,3.921418,0.44880548,8.80294507906983e-05,0.00020645318756868993,0.11018463371054199,tst,0.44880548,8.485436865844903,True
tst,6951,Lrrc20,3.9198163,0.93919337,8.861652921328223e-05,0.00020780015236405736,0.09291244788564622,tst,0.93919337,8.478933746074885,True
tst,6952,Twf2,3.9184995,0.82798815,8.91019263659619e-05,0.00020890832786105433,0.08993448481238833,tst,0.82798815,8.473615024896908,True
tst,6953,Zmpste24,3.9181554,0.28680438,8.922912228144777e-05,0.00020917646698765624,0.11137581893984515,tst,0.28680438,8.472332322599812,True
tst,6954,Ppat,3.917507,0.80801976,8.946944427417568e-05,0.000209709688074423,0.08636092912447886,tst,0.80801976,8.469786421436291,True
tst,6955,Mcph1,3.915699,0.47114182,9.014266539999966e-05,0.0002112572931786651,0.11435378201310303,tst,0.47114182,8.462433768400253,True
tst,6956,Mybbp1a,3.9153748,0.5090456,9.026391107816143e-05,0.00021151103613571763,0.10005955926146516,tst,0.5090456,8.461233380528565,True
tst,6957,Mknk2,3.9147263,0.716537,9.050686472190209e-05,0.00021204985753038916,0.10184633710541989,tst,0.716537,8.458689133911907,True
tst,6958,Klhl15,3.913164,0.39169002,9.109470109762371e-05,0.0002133964387546288,0.11911852293031566,tst,0.39169002,8.452358907358509,True
tst,6959,Alg13,3.91225,0.28824177,9.144019953078844e-05,0.00021417501907340707,0.10125074449076832,tst,0.28824177,8.448717031058926,True
tst,6960,Mtmr2,3.912132,0.09040653,9.14848700219566e-05,0.0002142488652633151,0.11435378201310303,tst,0.09040653,8.448372296820994,True
tst,6961,Shank3,3.9117882,0.21814035,9.161527671469594e-05,0.00021452344742932682,0.136986301369863,tst,0.21814035,8.447091513545493,True
tst,6962,Man2a1,3.9101472,0.4759929,9.223992404020986e-05,0.00021595508282399846,0.1179273377010125,tst,0.4759929,8.440440121793582,True
tst,6963,Cep41,3.9083881,0.36426726,9.291392156659693e-05,0.00021750183075512107,0.09767718880285885,tst,0.36426726,8.433303290206036,True
tst,6964,Zfat,3.9058433,0.39722267,9.38973855046679e-05,0.00021977245922427798,0.12864800476474092,tst,0.39722267,8.422917823097963,True
tst,6965,Wdr77,3.90547,0.5487522,9.404250180861076e-05,0.0002200805145684715,0.09112567004169149,tst,0.5487522,8.421517103253308,True
tst,6966,Hmgb2,3.9053028,0.44807002,9.41074908068067e-05,0.00022020099255526951,0.08933889219773675,tst,0.44807002,8.420969826168735,True
tst,6967,Unk,3.9049096,0.22688858,9.426057343725354e-05,0.0002205275356162611,0.11614055985705778,tst,0.22688858,8.41948799279571,True
tst,6968,Ercc6l2,3.9023156,-0.09480962,9.527683184183561e-05,0.00022287314000367397,0.15485407980941035,tst,0.09480962,8.408907827284446,False
tst,6969,Sdad1,3.9009693,0.31220177,9.580827735722357e-05,0.00022408415171843024,0.10184633710541989,tst,0.31220177,8.403488899343868,True
tst,6970,Lrp12,3.898788,0.092630334,9.667539886859595e-05,0.0002260798095475328,0.13639070875521145,tst,0.092630334,8.394622481440244,True
tst,6971,E2f4,3.8974712,0.7829804,9.720237719171422e-05,0.00022727956870041954,0.09112567004169149,tst,0.7829804,8.38932971807757,True
tst,6972,Mief1,3.8953881,0.7657814,9.804164730700134e-05,0.0002291762165756719,0.09112567004169149,tst,0.7657814,8.38101934562972,True
tst,6973,Dcaf10,3.8953881,0.22352688,9.804164730700134e-05,0.0002291762165756719,0.12447885646217986,tst,0.22352688,8.38101934562972,True
tst,6974,Abhd14a,3.8947985,0.7377555,9.828041587150352e-05,0.00022970141068634413,0.08874329958308518,tst,0.7377555,8.378730306858632,True
tst,6975,Lgi2,3.891477,-0.029165003,9.963576864249688e-05,0.00023283576554042202,0.12388326384752829,tst,0.029165003,8.3651772218607,False
