names,scores,logfoldchanges,pvals,pvals_adj,pct_nz_group,pheno,lfc,log_adj_pval,region,phenotype,n_control_cells,n_pheno_cells
Efhd2,12.012457,1.0749539,3.05626787340853e-33,1.4517272398690518e-32,0.4990791896869245,tst,1.0749539,73.30996892838299,Ventral/Dorsal,tst,920,543
Slc8a3,12.008742,0.74162143,3.1966886871918265e-33,1.51798482314597e-32,0.6040515653775322,tst,0.74162143,73.26533929481356,Ventral/Dorsal,tst,920,543
Elmod1,12.006949,1.0007055,3.266753135487451e-33,1.550804007417485e-32,0.5432780847145487,tst,1.0007055,73.24394946490125,Ventral/Dorsal,tst,920,543
Dexi,12.005924,1.5170941,3.307472557137075e-33,1.5692205362761522e-32,0.44751381215469616,tst,1.5170941,73.23214395344259,Ventral/Dorsal,tst,920,543
Slitrk5,12.005924,1.3642718,3.307472557137075e-33,1.5692205362761522e-32,0.46593001841620624,tst,1.3642718,73.23214395344259,Ventral/Dorsal,tst,920,543
Ube3c,12.004067,0.5526405,3.3825655621244215e-33,1.6043812567283188e-32,0.6519337016574586,tst,0.5526405,73.2099848033821,Ventral/Dorsal,tst,920,543
Sptbn4,12.003619,0.7981484,3.400943694931223e-33,1.612628973669831e-32,0.580110497237569,tst,0.7981484,73.20485722564898,Ventral/Dorsal,tst,920,543
Ptp4a3,12.002658,1.9735688,3.440660027117135e-33,1.6309869078820455e-32,0.4198895027624309,tst,1.9735688,73.19353767925244,Ventral/Dorsal,tst,920,543
Chd8,11.998879,0.7163605,3.601397214353743e-33,1.7066853891975208e-32,0.572744014732965,tst,0.7163605,73.1481698552534,Ventral/Dorsal,tst,920,543
Ncbp1,11.996318,2.2182724,3.714591736418243e-33,1.7598161722490612e-32,0.4180478821362799,tst,2.2182724,73.11751361980019,Ventral/Dorsal,tst,920,543
Rsrc1,11.990169,0.7310936,4.000881514118402e-33,1.8948974562219116e-32,0.7845303867403315,tst,0.7310936,73.04355825155088,Ventral/Dorsal,tst,920,543
Rfesd,11.98844,1.5351077,4.085277346763348e-33,1.9343070376687802e-32,0.4419889502762431,tst,1.5351077,73.02297383353583,Ventral/Dorsal,tst,920,543
mt-Nd5,-11.988248,-0.33936647,4.094763123935321e-33,1.9382354368871546e-32,0.994475138121547,tst,0.33936647,73.02094498525763,Ventral/Dorsal,tst,920,543
Usp7,11.988055,0.6240835,4.104270776024302e-33,1.942171906843198e-32,0.58195211786372,tst,0.6240835,73.01891608934146,Ventral/Dorsal,tst,920,543
Mras,11.983508,0.8876165,4.335796978484311e-33,2.051136458016577e-32,0.5359116022099447,tst,0.8876165,72.96432896650111,Ventral/Dorsal,tst,920,543
Sec61a2,11.981459,0.70234376,4.4443435814139534e-33,2.101876677232674e-32,0.5451197053406999,tst,0.70234376,72.93989237432763,Ventral/Dorsal,tst,920,543
Them6,11.978897,1.5036902,4.583829306995685e-33,2.1672153527448857e-32,0.4548802946593002,tst,1.5036902,72.90927987990734,Ventral/Dorsal,tst,920,543
Gopc,11.978128,0.9160245,4.6265166368088907e-33,2.1867635318428108e-32,0.5138121546961326,tst,0.9160245,72.90030036440386,Ventral/Dorsal,tst,920,543
Ranbp17,11.975566,0.80968153,4.771679423736529e-33,2.2547222598768955e-32,0.5414364640883977,tst,0.80968153,72.86969617679213,Ventral/Dorsal,tst,920,543
Ep400,11.97531,0.6913533,4.7864421693386905e-33,2.2610426034355067e-32,0.5616942909760589,tst,0.6913533,72.86689693995099,Ventral/Dorsal,tst,920,543
Rgs7,11.974862,0.83872247,4.812386205755182e-33,2.271981463255748e-32,0.585635359116022,tst,0.83872247,72.86207063376212,Ventral/Dorsal,tst,920,543
Gabarapl1,11.974862,1.4479395,4.812386205755182e-33,2.271981463255748e-32,0.9594843462246777,tst,1.4479395,72.86207063376212,Ventral/Dorsal,tst,920,543
Taz,11.974157,1.0147505,4.8534378609756845e-33,2.2906990159127274e-32,0.5027624309392266,tst,1.0147505,72.85386595769828,Ventral/Dorsal,tst,920,543
Bbs7,11.972749,1.3504906,4.9365874203061305e-33,2.329269120863402e-32,0.4696132596685083,tst,1.3504906,72.83716843947323,Ventral/Dorsal,tst,920,543
Map2k6,11.970571,1.7388685,5.067882298370157e-33,2.3905271188666176e-32,0.43646408839779005,tst,1.7388685,72.81120908235698,Ventral/Dorsal,tst,920,543
Elavl3,11.967945,1.3339993,5.2308285005099235e-33,2.4666753316549835e-32,0.9650092081031307,tst,1.3339993,72.77985175144052,Ventral/Dorsal,tst,920,543
AW554918,11.965127,0.71767396,5.4114891197127804e-33,2.5511305850074536e-32,0.567219152854512,tst,0.71767396,72.7461863482275,Ventral/Dorsal,tst,920,543
Wdr43,11.964486,1.2341945,5.453404918689306e-33,2.570147643378811e-32,0.4714548802946593,tst,1.2341945,72.73875962976692,Ventral/Dorsal,tst,920,543
Lca5,11.963654,1.0020721,5.508377855279315e-33,2.595305658865994e-32,0.5009208103130756,tst,1.0020721,72.72901867851107,Ventral/Dorsal,tst,920,543
Khsrp,11.96359,1.1370133,5.512629267738612e-33,2.596558287277517e-32,0.4861878453038674,tst,1.1370133,72.72853614335652,Ventral/Dorsal,tst,920,543
Mfsd14a,11.960835,1.072197,5.6985559335062e-33,2.682583275426453e-32,0.4953959484346225,tst,1.072197,72.6959427368072,Ventral/Dorsal,tst,920,543
Degs1,11.960835,0.70461845,5.6985559335062e-33,2.682583275426453e-32,0.567219152854512,tst,0.70461845,72.6959427368072,Ventral/Dorsal,tst,920,543
Radil,11.955328,1.5707757,6.089295609148403e-33,2.8656956414647017e-32,0.44751381215469616,tst,1.5707757,72.6299118483216,Ventral/Dorsal,tst,920,543
Alkbh7,11.951421,1.0894355,6.38246764094868e-33,3.0027990615510933e-32,0.4880294659300184,tst,1.0894355,72.5831781016174,Ventral/Dorsal,tst,920,543
Romo1,11.948859,1.6005594,6.582278243916361e-33,3.095911711838561e-32,0.9594843462246777,tst,1.6005594,72.5526405373366,Ventral/Dorsal,tst,920,543
Dis3l2,11.946874,0.7102714,6.741393703634023e-33,3.169835597249548e-32,0.574585635359116,tst,0.7102714,72.52904325133154,Ventral/Dorsal,tst,920,543
Cnot6,11.945848,1.0329075,6.825006459117924e-33,3.2082253545715226e-32,0.49171270718232046,tst,1.0329075,72.51700504058806,Ventral/Dorsal,tst,920,543
Lrrc58,11.944824,0.5818982,6.909649047265571e-33,3.2470769319263e-32,0.6003683241252302,tst,0.5818982,72.50496778973682,Ventral/Dorsal,tst,920,543
Pex2,11.943928,1.2957443,6.984565993434433e-33,3.281337026656142e-32,0.4622467771639042,tst,1.2957443,72.49447200639389,Ventral/Dorsal,tst,920,543
Bloc1s6,11.943287,2.2869952,7.03857145720493e-33,3.305756032709731e-32,0.4162062615101289,tst,2.2869952,72.48705777444225,Ventral/Dorsal,tst,920,543
Gpd2,11.942903,1.1794543,7.071173583166466e-33,3.320111513616928e-32,0.48066298342541436,tst,1.1794543,72.48272460500631,Ventral/Dorsal,tst,920,543
Gucy1a2,11.942262,0.7858455,7.125844061416797e-33,3.3448174457016016e-32,0.6022099447513812,tst,0.7858455,72.4753108589946,Ventral/Dorsal,tst,920,543
Aifm3,11.942134,0.9132932,7.136828425816804e-33,3.349009124860839e-32,0.8710865561694291,tst,0.9132932,72.47405845734872,Ventral/Dorsal,tst,920,543
Gpr180,11.934576,1.5271425,7.815563605800784e-33,3.6664551914176803e-32,0.44014732965009207,tst,1.5271425,72.38349766841037,Ventral/Dorsal,tst,920,543
Fam214a,11.931246,1.2146044,8.134660833567212e-33,3.813955735082332e-32,0.47697974217311234,tst,1.2146044,72.34405607460253,Ventral/Dorsal,tst,920,543
Pabpc4,11.931246,1.8235373,8.134660833567212e-33,3.813955735082332e-32,0.43830570902394106,tst,1.8235373,72.34405607460253,Ventral/Dorsal,tst,920,543
Cask,11.928941,0.5333719,8.363120713236563e-33,3.919942319355447e-32,0.6906077348066298,tst,0.5333719,72.31664603656549,Ventral/Dorsal,tst,920,543
Tmem80,11.926635,1.1128805,8.597951430750792e-33,4.0288532401293303e-32,0.47697974217311234,tst,1.1128805,72.28924119614372,Ventral/Dorsal,tst,920,543
Pdzd4,11.926442,0.95470345,8.617813723996833e-33,4.0369999807067925e-32,0.5156537753222836,tst,0.95470345,72.28722113871775,Ventral/Dorsal,tst,920,543
Cadm4,11.926378,0.7528675,8.62444460940956e-33,4.0389455909966866e-32,0.5432780847145487,tst,0.7528675,72.28673931022838,Ventral/Dorsal,tst,920,543
Trmt10b,11.924458,1.685253,8.825744652630913e-33,4.132030135760745e-32,0.43646408839779005,tst,1.685253,72.26395413131614,Ventral/Dorsal,tst,920,543
Coro1b,11.923689,1.217377,8.907565011782292e-33,4.1691393862209283e-32,0.4732965009208103,tst,1.217377,72.25501334349971,Ventral/Dorsal,tst,920,543
Rbm25,11.923112,1.176213,8.969424228052562e-33,4.1968873067081764e-32,0.9484346224677717,tst,1.176213,72.24837984273387,Ventral/Dorsal,tst,920,543
Me3,11.922536,1.288151,9.031710049426761e-33,4.2248188587017236e-32,0.47513812154696133,tst,1.288151,72.24174658959949,Ventral/Dorsal,tst,920,543
Rab33a,11.922408,2.245643,9.04560957056018e-33,4.230106919657832e-32,0.4125230202578269,tst,2.245643,72.24049570655586,Ventral/Dorsal,tst,920,543
Mtmr1,11.921062,1.4328953,9.192843289291188e-33,4.2977267365077416e-32,0.4530386740331492,tst,1.4328953,72.22463675883148,Ventral/Dorsal,tst,920,543
Wdr45b,11.920871,0.9753884,9.214070055576438e-33,4.306415425630937e-32,0.5064456721915286,tst,0.9753884,72.22261710552662,Ventral/Dorsal,tst,920,543
Rpap3,11.920294,1.3885036,9.278042848558489e-33,4.335071783238764e-32,0.4530386740331492,tst,1.3885036,72.2159848067201,Ventral/Dorsal,tst,920,543
Vps37a,11.919718,0.9132092,9.342456718054769e-33,4.363917748358993e-32,0.5101289134438306,tst,0.9132092,72.20935275578,Ventral/Dorsal,tst,920,543
Rbm22,11.919077,1.1908427,9.414548669443654e-33,4.3963326384780997e-32,0.4696132596685083,tst,1.1908427,72.2019522736872,Ventral/Dorsal,tst,920,543
Them4,11.918821,1.1322585,9.443539898255908e-33,4.4086078872098454e-32,0.47513812154696133,tst,1.1322585,72.19916400802005,Ventral/Dorsal,tst,920,543
Nudt22,11.916003,2.3700776,9.768354493165129e-33,4.558938303681017e-32,0.4106813996316759,tst,2.3700776,72.16563320753197,Ventral/Dorsal,tst,920,543
Zmat3,11.914722,1.4113919,9.919642098666641e-33,4.628219962577664e-32,0.45119705340699817,tst,1.4113919,72.15055063896062,Ventral/Dorsal,tst,920,543
Rspry1,11.913506,0.91273916,1.0065519840722867e-32,4.694938610685671e-32,0.5082872928176796,tst,0.91273916,72.13623793870103,Ventral/Dorsal,tst,920,543
Igsf3,11.913441,1.0272267,1.007325635797553e-32,4.6972032364907635e-32,0.5230202578268877,tst,1.0272267,72.13575570027537,Ventral/Dorsal,tst,920,543
Cap1,11.912032,0.93244016,1.024496174432255e-32,4.775904099397947e-32,0.5009208103130756,tst,0.93244016,72.11913967961131,Ventral/Dorsal,tst,920,543
Isca1,11.911263,1.8480211,1.0339841091302619e-32,4.8187561312297113e-32,0.43278084714548803,tst,1.8480211,72.11020714511143,Ventral/Dorsal,tst,920,543
Tor2a,11.911136,1.8387315,1.0355738933954389e-32,4.824785827417103e-32,0.42173112338858193,tst,1.8387315,72.10895663010378,Ventral/Dorsal,tst,920,543
Hsbp1,11.910623,1.5143172,1.0419573417126817e-32,4.8531395956000394e-32,0.9429097605893186,tst,1.5143172,72.1030971409948,Ventral/Dorsal,tst,920,543
Dync1h1,11.909278,0.6230079,1.0589004189653725e-32,4.930646852320338e-32,0.7937384898710865,tst,0.6230079,72.08725278899459,Ventral/Dorsal,tst,920,543
Acsl1,11.909214,1.3546607,1.0597140215678882e-32,4.933026264877131e-32,0.4677716390423573,tst,1.3546607,72.0867703292507,Ventral/Dorsal,tst,920,543
Nebl,11.907549,0.9193747,1.0810869748766001e-32,5.031081891075745e-32,0.565377532228361,tst,0.9193747,72.06708792713684,Ventral/Dorsal,tst,920,543
Tmem191c,11.907421,0.97283125,1.0827486696172938e-32,5.037376944092787e-32,0.4990791896869245,tst,0.97283125,72.06583747680668,Ventral/Dorsal,tst,920,543
Tbk1,11.906139,1.0384275,1.0995057580513256e-32,5.113878136306051e-32,0.4953959484346225,tst,1.0384275,72.05076492865223,Ventral/Dorsal,tst,920,543
Dnajb2,11.904539,0.5744813,1.1208147158163755e-32,5.211500712275685e-32,0.6114180478821363,tst,0.5744813,72.0318551169384,Ventral/Dorsal,tst,920,543
Ssb,11.903193,1.6795152,1.1390308202669494e-32,5.294690741942347e-32,0.9650092081031307,tst,1.6795152,72.01601840413838,Ventral/Dorsal,tst,920,543
H1fx,11.90012,1.4281381,1.1817791387288897e-32,5.49183680717171e-32,0.4622467771639042,tst,1.4281381,71.97946020298986,Ventral/Dorsal,tst,920,543
Eno2,11.898646,1.2322242,1.2028236140517658e-32,5.588039485970899e-32,0.9502762430939227,tst,1.2322242,71.96209446823161,Ventral/Dorsal,tst,920,543
Prkd1,11.896085,1.0048578,1.240312841716909e-32,5.7605640870852e-32,0.852670349907919,tst,1.0048578,71.93168757411104,Ventral/Dorsal,tst,920,543
Pcp4,11.895892,0.8445086,1.243170864351636e-32,5.772193514856273e-32,1.0,tst,0.8445086,71.92967080897746,Ventral/Dorsal,tst,920,543
Trim66,11.895444,1.7149005,1.2498650427881225e-32,5.801622986199309e-32,0.4419889502762431,tst,1.7149005,71.92458527219408,Ventral/Dorsal,tst,920,543
Wrb,11.8951235,1.14083,1.2546685034831707e-32,5.8222618684266e-32,0.48066298342541436,tst,1.14083,71.92103415237929,Ventral/Dorsal,tst,920,543
Kdm5c,11.891729,1.236045,1.3067260345995004e-32,6.062108086522783e-32,0.47882136279926335,tst,1.236045,71.88066536715749,Ventral/Dorsal,tst,920,543
Arfgef2,11.890385,0.7256065,1.327940950079579e-32,6.158774784693399e-32,0.5451197053406999,tst,0.7256065,71.86484511663572,Ventral/Dorsal,tst,920,543
Vat1l,11.890128,1.0686187,1.3320204959470458e-32,6.175938033256184e-32,0.9097605893186004,tst,1.0686187,71.86206219661268,Ventral/Dorsal,tst,920,543
Ptprj,11.887182,0.6621409,1.379839353413696e-32,6.395831998677872e-32,0.6408839779005525,tst,0.6621409,71.82707644780595,Ventral/Dorsal,tst,920,543
Med13,11.887118,0.58638877,1.3808976074067402e-32,6.398917793048516e-32,0.6022099447513812,tst,0.58638877,71.82659409457816,Ventral/Dorsal,tst,920,543
Tex261,11.886926,1.156668,1.384077207746998e-32,6.411829110739291e-32,0.48066298342541436,tst,1.156668,71.82457839289278,Ventral/Dorsal,tst,920,543
Cdh10,11.886734,0.94631493,1.3872640784427866e-32,6.424766763288155e-32,0.8011049723756906,tst,0.94631493,71.82256264712085,Ventral/Dorsal,tst,920,543
Lurap1,11.886157,1.7627711,1.3968684779114678e-32,6.467409805996236e-32,0.44014732965009207,tst,1.7627711,71.81594728655789,Ventral/Dorsal,tst,920,543
Zdhhc8,11.885773,1.2568687,1.403308066275657e-32,6.495379925163476e-32,0.4567219152854512,tst,1.2568687,71.81163183237635,Ventral/Dorsal,tst,920,543
Atrn,11.882827,0.5425823,1.4536675858555847e-32,6.726565138977502e-32,0.6537753222836096,tst,0.5425823,71.77665834297957,Ventral/Dorsal,tst,920,543
Galnt16,11.882122,0.5557717,1.4659735596363246e-32,6.781583702948742e-32,0.6850828729281768,tst,0.5557717,71.76851231662806,Ventral/Dorsal,tst,920,543
Wdr6,11.8812895,0.8730522,1.480650420249021e-32,6.84753564564526e-32,0.5285451197053407,tst,0.8730522,71.7588341480242,Ventral/Dorsal,tst,920,543
Prima1,11.876999,1.7466918,1.558638415144861e-32,7.206160931279502e-32,0.43830570902394106,tst,1.7466918,71.70778663077714,Ventral/Dorsal,tst,920,543
Sf3b3,11.875653,1.4243405,1.5839120019095528e-32,7.320933783705565e-32,0.4548802946593002,tst,1.4243405,71.69198508989211,Ventral/Dorsal,tst,920,543
Arhgap12,11.875525,0.9605104,1.5863401314017393e-32,7.33007846431722e-32,0.5064456721915286,tst,0.9605104,71.69073675542288,Ventral/Dorsal,tst,920,543
Arhgef7,11.874757,0.82340395,1.6009867290188717e-32,7.3956604297154e-32,0.5303867403314917,tst,0.82340395,71.68182957603257,Ventral/Dorsal,tst,920,543
Nbeal1,11.8743725,0.6112434,1.608360307956296e-32,7.427617490170974e-32,0.6795580110497238,tst,0.6112434,71.67751782931391,Ventral/Dorsal,tst,920,543
Ccpg1os,11.874117,1.8999306,1.6132947528761544e-32,7.448295401129162e-32,0.42357274401473294,tst,1.8999306,71.67473777481547,Ventral/Dorsal,tst,920,543
Timmdc1,11.873733,1.2445751,1.6207246220460204e-32,7.48047927196892e-32,0.4696132596685083,tst,1.2445751,71.67042611208308,Ventral/Dorsal,tst,920,543
Cacfd1,11.873476,1.9373126,1.6256967357203092e-32,7.501304326553207e-32,0.42357274401473294,tst,1.9373126,71.66764606018073,Ventral/Dorsal,tst,920,543
Fgf10,11.872195,2.0090277,1.6507854323406823e-32,7.614913445958631e-32,0.43646408839779005,tst,2.0090277,71.65261435578319,Ventral/Dorsal,tst,920,543
Fam50a,11.871299,1.3477548,1.668575922420915e-32,7.694801891741374e-32,0.4530386740331492,tst,1.3477548,71.64217795391288,Ventral/Dorsal,tst,920,543
Numb,11.87117,0.7877575,1.6711329153718563e-32,7.704414249545249e-32,0.5377532228360957,tst,0.7877575,71.64092953204982,Ventral/Dorsal,tst,920,543
Vps37d,11.870401,1.8991253,1.6865567936141933e-32,7.773324526293067e-32,0.42357274401473294,tst,1.8991253,71.6320250359771,Ventral/Dorsal,tst,920,543
Pkia,11.867968,1.2376581,1.7363377866477912e-32,8.000502712812971e-32,0.860036832412523,tst,1.2376581,71.6032185970023,Ventral/Dorsal,tst,920,543
Ralgps1,11.86784,0.70867896,1.7389978837974106e-32,8.010495479419436e-32,0.567219152854512,tst,0.70867896,71.60197035903687,Ventral/Dorsal,tst,920,543
Cenpb,11.865406,0.6697465,1.7903156595874796e-32,8.24455533406641e-32,0.5414364640883977,tst,0.6697465,71.57316995283911,Ventral/Dorsal,tst,920,543
Pih1d1,11.864253,1.3945782,1.815146213397121e-32,8.35654153369101e-32,0.45119705340699817,tst,1.3945782,71.55967832644927,Ventral/Dorsal,tst,920,543
Eif3c,11.8634205,1.3090129,1.8332917895443605e-32,8.437696994114107e-32,0.9171270718232044,tst,1.3090129,71.5500135724328,Ventral/Dorsal,tst,920,543
Camkk2,11.86246,2.77766,1.854452926001068e-32,8.5326817949956e-32,0.3996316758747698,tst,2.77766,71.53881926805599,Ventral/Dorsal,tst,920,543
Epb41l3,11.861755,0.91043514,1.8701250832031645e-32,8.602364307668732e-32,0.8710865561694291,tst,0.91043514,71.53068589083708,Ventral/Dorsal,tst,920,543
Kifap3,11.861628,1.6394391,1.8729886642921612e-32,8.613106122790074e-32,0.9686924493554327,tst,1.6394391,71.52943796484413,Ventral/Dorsal,tst,920,543
Wfikkn2,11.861435,1.2255845,1.8772922021349597e-32,8.630461782065457e-32,0.4861878453038674,tst,1.2255845,71.52742496321572,Ventral/Dorsal,tst,920,543
Ep300,11.859066,0.65099406,1.9311834737311045e-32,8.875712711802781e-32,0.5948434622467772,tst,0.65099406,71.49940433811706,Ventral/Dorsal,tst,920,543
Cep120,11.857336,1.0104514,1.9714764668806645e-32,9.058345367274125e-32,0.4953959484346225,tst,1.0104514,71.47903650297725,Ventral/Dorsal,tst,920,543
Gnl3,11.85644,1.2221376,1.9926966712195246e-32,9.153266028239135e-32,0.46593001841620624,tst,1.2221376,71.46861221723407,Ventral/Dorsal,tst,920,543
Ydjc,11.852725,2.7178266,2.0830520461390085e-32,9.565609705960033e-32,0.39779005524861877,tst,2.7178266,71.42454863151333,Ventral/Dorsal,tst,920,543
Clip1,11.850931,0.6206696,2.1281165217408873e-32,9.769798799611362e-32,0.6519337016574586,tst,0.6206696,71.40342710366065,Ventral/Dorsal,tst,920,543
Leng8,11.847921,0.62384456,2.2059470321617615e-32,1.0124253524296463e-31,0.6206261510128913,tst,0.62384456,71.36778909153017,Ventral/Dorsal,tst,920,543
Mplkip,11.847409,1.6162797,2.219473454506709e-32,1.01834664383249e-31,0.430939226519337,tst,1.6162797,71.36195750807879,Ventral/Dorsal,tst,920,543
Ntmt1,11.846384,1.4975258,2.2467738742451362e-32,1.0305826589179575e-31,0.4438305709023941,tst,1.4975258,71.3500135522453,Ventral/Dorsal,tst,920,543
C2cd5,11.846192,0.5518724,2.2519297023024808e-32,1.0326570466085806e-31,0.6574585635359116,tst,0.5518724,71.34800274527603,Ventral/Dorsal,tst,920,543
Synj1,11.84536,1.0230365,2.2744077281351103e-32,1.04267139437735e-31,0.8858195211786372,tst,1.0230365,71.33835181456136,Ventral/Dorsal,tst,920,543
Rabif,11.843502,2.144622,2.3253570825833604e-32,1.0657287365834674e-31,0.4162062615101289,tst,2.144622,71.31647905795018,Ventral/Dorsal,tst,920,543
Slc22a17,11.84331,1.1228172,2.3306919591561202e-32,1.067873533394128e-31,0.9392265193370166,tst,1.1228172,71.31446856371393,Ventral/Dorsal,tst,920,543
Med7,11.842478,1.5088319,2.3539505540463507e-32,1.0782270843513236e-31,0.4438305709023941,tst,1.5088319,71.3048197791258,Ventral/Dorsal,tst,920,543
Ptk2,11.84158,0.6782574,2.3792560775334166e-32,1.0895121510098245e-31,0.6206261510128913,tst,0.6782574,71.29440785464365,Ventral/Dorsal,tst,920,543
Nifk,11.840556,1.6973736,2.4085076016779842e-32,1.1025973300352287e-31,0.429097605893186,tst,1.6973736,71.28246927716202,Ventral/Dorsal,tst,920,543
Ebp,11.840428,1.4998463,2.4121890616333045e-32,1.1039726581343665e-31,0.4438305709023941,tst,1.4998463,71.28122270144983,Ventral/Dorsal,tst,920,543
Gtf3c1,11.840044,1.3233079,2.4232670021702227e-32,1.1087313687729153e-31,0.4585635359116022,tst,1.3233079,71.27692143212742,Ventral/Dorsal,tst,920,543
Rnf44,11.839403,0.98757064,2.441842612062145e-32,1.1169168984802774e-31,0.4843462246777164,tst,0.98757064,71.26956576255927,Ventral/Dorsal,tst,920,543
Syncrip,11.836585,0.62387896,2.525269451862711e-32,1.154752948226253e-31,0.576427255985267,tst,0.62387896,71.23625145936063,Ventral/Dorsal,tst,920,543
Pura,11.832038,1.5903113,2.6658981201734086e-32,1.2187176431594758e-31,0.9668508287292817,tst,1.5903113,71.18233868904042,Ventral/Dorsal,tst,920,543
Atp6ap2,11.831078,1.5497485,2.696589035291428e-32,1.23240242369837e-31,0.9502762430939227,tst,1.5497485,71.17117242842785,Ventral/Dorsal,tst,920,543
Sp3os,11.830437,1.1410787,2.717244303995132e-32,1.2414943005529328e-31,0.47882136279926335,tst,1.1410787,71.16382214763479,Ventral/Dorsal,tst,920,543
Fosb,11.8299885,0.84318596,2.731796395756448e-32,1.2477933551028753e-31,0.6316758747697975,tst,0.84318596,71.15876120742526,Ventral/Dorsal,tst,920,543
Ccdc74a,11.828579,2.1906843,2.778037235495606e-32,1.2685591880405984e-31,0.42357274401473294,tst,2.1906843,71.1422561239803,Ventral/Dorsal,tst,920,543
Thoc2,11.826466,0.6063977,2.8488596831294256e-32,1.300535159741694e-31,0.6243093922651933,tst,0.6063977,71.11736204171744,Ventral/Dorsal,tst,920,543
Atg4d,11.824352,1.8368117,2.9214746961268113e-32,1.3333113240834065e-31,0.42357274401473294,tst,1.8368117,71.09247231743733,Ventral/Dorsal,tst,920,543
Ppp2r3c,11.823392,1.2683995,2.9550862444080247e-32,1.3478963613973032e-31,0.4548802946593002,tst,1.2683995,71.0815927565174,Ventral/Dorsal,tst,920,543
Flrt3,11.823392,1.1834519,2.9550862444080247e-32,1.3478963613973032e-31,0.4732965009208103,tst,1.1834519,71.0815927565174,Ventral/Dorsal,tst,920,543
Cluap1,11.822944,1.4165905,2.970902769751241e-32,1.354731663006566e-31,0.4530386740331492,tst,1.4165905,71.07653448277671,Ventral/Dorsal,tst,920,543
Map2k7,11.820829,0.998174,3.04660603071646e-32,1.3888638566202386e-31,0.4972375690607735,tst,0.998174,71.05165183923923,Ventral/Dorsal,tst,920,543
Stx6,11.817051,0.94930583,3.186758718381774e-32,1.452349472380757e-31,0.4972375690607735,tst,0.94930583,71.00695531191461,Ventral/Dorsal,tst,920,543
Zrsr1,11.816475,1.3758787,3.2086934955436186e-32,1.4619374333245407e-31,0.45119705340699817,tst,1.3758787,71.00037531766722,Ventral/Dorsal,tst,920,543
Asah1,11.814874,0.96968955,3.2704131804387224e-32,1.489641678332273e-31,0.49355432780847147,tst,0.96968955,70.9816022761198,Ventral/Dorsal,tst,920,543
Mink1,11.8134,1.0774684,3.3282357948306196e-32,1.5155558638918648e-31,0.4732965009208103,tst,1.0774684,70.96435560428863,Ventral/Dorsal,tst,920,543
Dtd2,11.811351,1.4268367,3.410377004318998e-32,1.5525262754651857e-31,0.44751381215469616,tst,1.4268367,70.94025442351789,Ventral/Dorsal,tst,920,543
Sort1,11.81071,0.5659507,3.436456610578927e-32,1.563961911380728e-31,0.6629834254143646,tst,0.5659507,70.93291559432598,Ventral/Dorsal,tst,920,543
Rpgrip1l,11.809045,1.2156583,3.505194067274351e-32,1.5947997121045625e-31,0.46593001841620624,tst,1.2156583,70.91338972681172,Ventral/Dorsal,tst,920,543
Rapgef6,11.808853,0.6159175,3.5132126473339106e-32,1.5980020250233653e-31,0.7329650092081031,tst,0.6159175,70.9113837682485,Ventral/Dorsal,tst,920,543
Arid4b,11.807252,0.64952934,3.580746405362162e-32,1.6282657712751455e-31,0.8268876611418048,tst,0.64952934,70.89262237838992,Ventral/Dorsal,tst,920,543
Mdm2,11.8057785,0.8179842,3.644015242842931e-32,1.6565738005807435e-31,0.5046040515653776,tst,0.8179842,70.87538638893366,Ventral/Dorsal,tst,920,543
Parp2,11.804306,1.6673844,3.708393996910265e-32,1.6853704749827473e-31,0.43278084714548803,tst,1.6673844,70.85815247671958,Ventral/Dorsal,tst,920,543
Uhmk1,11.797965,0.49193802,3.9986435939151433e-32,1.8167750241918803e-31,0.6206261510128913,tst,0.49193802,70.78307491824299,Ventral/Dorsal,tst,920,543
Med27,11.793802,1.002818,4.2013665883541813e-32,1.9083499059166862e-31,0.48987108655616945,tst,1.002818,70.73389893775777,Ventral/Dorsal,tst,920,543
Tnrc6a,11.791624,0.49804902,4.3114383825084116e-32,1.957801351299502e-31,0.7329650092081031,tst,0.49804902,70.70831579875721,Ventral/Dorsal,tst,920,543
Nisch,11.788742,0.6928997,4.4615359865528465e-32,2.025395701831927e-31,0.8655616942909761,tst,0.6928997,70.67437279303456,Ventral/Dorsal,tst,920,543
Ppp1r21,11.788614,1.0668402,4.468326095715827e-32,2.0279134747316096e-31,0.4861878453038674,tst,1.0668402,70.67313046331638,Ventral/Dorsal,tst,920,543
Impad1,11.788294,0.5945999,4.485346294596113e-32,2.035071397008234e-31,0.6151012891344383,tst,0.5945999,70.66960698001138,Ventral/Dorsal,tst,920,543
Smpd3,11.7827215,1.5500356,4.792017126857832e-32,2.173607768559721e-31,0.43830570902394106,tst,1.5500356,70.60374952963967,Ventral/Dorsal,tst,920,543
Mul1,11.779968,1.4319286,4.95118936732775e-32,2.2451818933568004e-31,0.44014732965009207,tst,1.4319286,70.57135134336349,Ventral/Dorsal,tst,920,543
Snrk,11.775356,0.7798048,5.229548330181853e-32,2.3707479665913397e-31,0.5174953959484346,tst,0.7798048,70.516932379741,Ventral/Dorsal,tst,920,543
Ube4a,11.772986,0.90523916,5.378582829671593e-32,2.4376329521630886e-31,0.5064456721915286,tst,0.90523916,70.48911041593588,Ventral/Dorsal,tst,920,543
